	NCIH1581_LUNG	WM793_SKIN	TT_THYROID	RT4_URINARY_TRACT	253J_URINARY_TRACT	KYSE410_OESOPHAGUS	HCC1143_BREAST	HCC1419_BREAST	UACC62_SKIN	UO31_KIDNEY	NCIH460_LUNG	OVCAR4_OVARY	SF539_CENTRAL_NERVOUS_SYSTEM	SKMEL5_SKIN	UACC257_SKIN	CAKI1_KIDNEY	HCT116_LARGE_INTESTINE	IGROV1_OVARY	LOXIMVI_SKIN	MALME3M_SKIN	A498_KIDNEY	A549_LUNG	ACHN_KIDNEY	ZR751_BREAST	MCF7_BREAST	MDAMB175VII_BREAST	TOV21G_OVARY	CAPAN2_PANCREAS	HPAC_PANCREAS	HS766T_PANCREAS	HEC108_ENDOMETRIUM	HEC151_ENDOMETRIUM	HEC265_ENDOMETRIUM	HEC6_ENDOMETRIUM	U87MG_CENTRAL_NERVOUS_SYSTEM	U2OS_BONE	SJSA1_BONE	NB1_AUTONOMIC_GANGLIA	SW780_URINARY_TRACT	SKHEP1_LIVER	SKMEL24_SKIN	SNGM_ENDOMETRIUM	SW1573_LUNG	SH4_SKIN	SIMA_AUTONOMIC_GANGLIA	OSRC2_KIDNEY	ONS76_CENTRAL_NERVOUS_SYSTEM	OAW42_OVARY	NMCG1_CENTRAL_NERVOUS_SYSTEM	NCIH28_PLEURA	NCIH292_LUNG	NCIH358_LUNG	NCIH2052_PLEURA	NCIH1563_LUNG	MSTO211H_PLEURA	MHHNB11_AUTONOMIC_GANGLIA	MESSA_SOFT_TISSUE	MELHO_SKIN	MELJUSO_SKIN	LOVO_LARGE_INTESTINE	LS513_LARGE_INTESTINE	KU1919_URINARY_TRACT	KPNYN_AUTONOMIC_GANGLIA	KS1_CENTRAL_NERVOUS_SYSTEM	NCIH226_LUNG	ISTMES1_PLEURA	IGR1_SKIN	HT1080_SOFT_TISSUE	HT144_SKIN	H4_CENTRAL_NERVOUS_SYSTEM	GOS3_CENTRAL_NERVOUS_SYSTEM	GP2D_LARGE_INTESTINE	G402_SOFT_TISSUE	G361_SKIN	G401_SOFT_TISSUE	DV90_LUNG	DBTRG05MG_CENTRAL_NERVOUS_SYSTEM	DKMG_CENTRAL_NERVOUS_SYSTEM	RMGI_OVARY	RCC10RGB_KIDNEY	CORL105_LUNG	COLO792_SKIN	COLO829_SKIN	COLO679_SKIN	COLO678_LARGE_INTESTINE	CHP212_AUTONOMIC_GANGLIA	CCFSTTG1_CENTRAL_NERVOUS_SYSTEM	CAL51_BREAST	CAL54_KIDNEY	C32_SKIN	CADOES1_BONE	AGS_STOMACH	AM38_CENTRAL_NERVOUS_SYSTEM	A673_BONE	A204_SOFT_TISSUE	A2780_OVARY	A375_SKIN	769P_KIDNEY	A172_CENTRAL_NERVOUS_SYSTEM	2313287_STOMACH	A101D_SKIN	HT1197_URINARY_TRACT	MKN45_STOMACH	LS180_LARGE_INTESTINE	SKCO1_LARGE_INTESTINE	LN229_CENTRAL_NERVOUS_SYSTEM	HCC1428_BREAST	SKNAS_AUTONOMIC_GANGLIA	ACCMESO1_PLEURA	NUGC4_STOMACH	NCIH838_LUNG	WM1799_SKIN	WM2664_SKIN	WM88_SKIN	TE617T_SOFT_TISSUE	TT_THYROID	TUHR4TKB_KIDNEY	SNU719_STOMACH	SNU840_OVARY	SNU899_UPPER_AERODIGESTIVE_TRACT	SQ1_LUNG	SNU466_CENTRAL_NERVOUS_SYSTEM	SNU1041_UPPER_AERODIGESTIVE_TRACT	SNU1076_UPPER_AERODIGESTIVE_TRACT	SNU1079_BILIARY_TRACT	PK45H_PANCREAS	PK59_PANCREAS	OVISE_OVARY	OVTOKO_OVARY	PANC0504_PANCREAS	NCIH1944_LUNG	LU99_LUNG	KPNSI9S_AUTONOMIC_GANGLIA	KNS81_CENTRAL_NERVOUS_SYSTEM	KMRC1_KIDNEY	KMRC3_KIDNEY	JL1_PLEURA	K029AX_SKIN	JHUEM2_ENDOMETRIUM	IM95_STOMACH	JHH1_LIVER	JHOC5_OVARY	HS939T_SKIN	HS944T_SKIN	HS852T_SKIN	HS294T_SKIN	HEPG2_LIVER	HEYA8_OVARY	HCC4006_LUNG	COV434_OVARY	BC3C_URINARY_TRACT	CAKI2_KIDNEY	253JBV_URINARY_TRACT	CAOV3_OVARY
COMBRETASTATIN-A-4	-1.21151169525	-2.97618301162	-0.749841800422	-3.59839860209	-4.25539266112	-4.77309668511	-3.26789750345	-1.03489116133	-2.82173379512	-2.43259736766	-3.52816506762	-3.26045207671	-3.30134581843	-5.05506447892	-1.36820588634	-2.02612032423	-4.14306069333	-1.581053098	-4.57518743448	-0.0313976758274	-0.936683259929	-4.65425348877	-5.1326692122	-4.1119179141	-2.78698835488	0.577800869104	-5.22963057118	-1.80740213046	-0.472223381009	-2.0463921379	-5.20851854943	-4.80471584484	-3.74912654938	-2.22964957542	-1.94053386253	-1.9950811703	-0.674723568112	-5.76202524682	-0.831352756218	-5.79400274482	-1.53416601717	-4.76551893449	-2.12025876064	-4.60368554726	-1.59441942652	-3.22189550151	-4.29581948	-1.91194574601	-3.2370114901	-3.26855629296	-4.82277983563	-3.12429281775	-0.820134815936	-3.69559720382	-5.15091416385	-1.85340255529	-3.05873853733	-5.21985881459	-2.25085894982	-2.81242781654	-2.8699778924	-2.03205322961	-1.84027650318	-2.56494163322	-3.32235582588	-2.64934752188	-5.33258511626	-2.32051422327	-2.94958553871	-1.62080375908	-1.45786672181	-4.8699162436	-3.95004484384	-1.0612210389	-4.60377491482		-5.11319401725	-3.98063283612	-1.2284928138	-3.94641705973	-1.23559310924	-1.5179061265	-0.395711246354	-4.04318495709	-2.72718649547	-2.67151118372	-1.35606655342	-2.45290347155	-0.635977937885	-2.46663169877	-2.10899806023	-4.47895251772	-3.73723768377	-0.793546822935	-0.926728548436	-6.07567057861	-4.80341253381	-3.80851249358	-3.06474534754	-2.63359081987	-4.83838542347	-0.331189513828	-5.06960378806	-1.89694618936	-0.742346491033	-1.33405206233	-3.93288415558	-2.9725657633	-1.99168948797	-4.35698379786	-5.94114239016	-4.91157387345	-0.82828692777	-1.86574452249	-2.76633479343	-0.749841800422	-5.47464324255	-2.86696508686	-3.85852581567	-3.31048769837	-3.43781278501	-1.52733965371	-1.8797515911	-2.43235939173	-1.52776208601	-3.22944211399	-2.04639282002	-2.06987515677	-4.41871731677		-3.6460387044	-2.38349292841	-3.23690433219	-1.01236274132	-2.84144319654	-4.50077817765	-4.75474006326	-1.26918810642	-2.794413999	-3.70780694219	-2.82024740695	-1.58637020812	-3.52411736468	-2.28390127126	-0.61894909369	-3.13811450758	-2.01207883485	-2.30554359659	-2.80232149533	-5.19233384588	-2.89579299155	-3.18751867617	-2.28982936036	-0.84344623077
SGI-1027	-3.81938353446	-0.393191769848	-1.13060374327	0.241880657078	0.0887752981545	0.201077391082	-2.81797800811	-3.07411728245	-1.64093140263	-0.601863251116	-0.638385186684	-1.56763760894	0.0217943785311	-1.818392539	1.01957918988	0.504309618864	-1.98677052133	0.995241771434	-2.32011263527	-0.661985995839	0.881227613968	0.937994457489	-0.107570084428	-4.05715848478	-0.583296731913	-0.320998592332		-0.384083096652	-0.634597933145	-1.7525012113	-3.25118819233	0.233967469622	-1.68339006366	-3.87355995652	0.625868114231	0.610765244769	-0.108801864814	-1.63492718402	0.892199980931	-1.13702128975	0.0815752531661	0.161980174049	-0.330143989945	0.113922181075	1.63779954579	-0.164366692146	-1.65560900289	0.596655161905	-1.21699976483	0.482494332375	-3.41656066357	0.32444646783	1.17785954645	0.311813599491	-1.78847031687	-0.200363448493	0.392449039743	-3.61996067133	-0.23346432247	-2.10497666129	-4.95743002748	-1.50033745208	-0.372032720538	-0.0676368818911	-0.6582401527	0.934354552679	-3.85854702837	-3.85853801403	-0.0583778914506	-0.314126246884	0.575507203033	-3.4211939658	-0.453355055947	-1.2675880309	-0.925863314792		-1.02725095256	-0.617616876113	-0.863410634747	1.14631537329	0.739100876459	0.380090694926	-0.905173075021	-1.90728524186	-0.806887405353	-0.479729515521	0.515959305071	0.62963123686	-1.2307437822	-4.1174085438	-0.120044254089	-4.14234410371		-0.68064028153	-0.206787036522	-1.01690395168	-0.451521535663	0.615772599492	-3.41049432431	-2.53760017002	-1.58240478326	0.741057655062	-3.69542713938	-1.24556408376	-2.5086675955	0.373643470938	-1.85465521909	0.901161631509	0.159589036322		-0.328760029268	-5.16202419077	-0.562151337188	-1.73308888528	-1.5750152822	-1.13060374327	0.277778347397	-2.94646508682	0.0664539442766	-1.38773543368	-1.59530051725	-4.41328173606	-0.120527977692	0.910651425885	2.05202336572	-0.862406603303	-1.06871693019	-2.33483875298	-0.60871957014		-0.510440282224	-0.378931870045	-1.53369785002	-0.00384746632472	-0.244166180328	0.504280630468	1.14866200954	-0.738613692578	-1.18587726435	-4.23198798875	-0.403193143089	-0.4773524329	-1.42863891551	-0.764781974115	-0.755952908233	-0.0670797912786	-1.07686530868	-2.02090536865	-1.80272637818	-2.83785024047	0.409684876906	0.620342601498	1.11373331786	-1.92867141874
TIRATRICOL	0.117750808675	0.365051380916	-0.113299259087	-0.204728883813	0.205608759042	0.45827084323	0.297003341608	0.808767199105	-0.717875067608	0.484226595052	-0.301785772079	0.608868436746	0.321416002786	0.00232271404726	0.271819024352	0.191613197919	0.0988837870069	-0.375854942685	0.410588266543	-0.265890613476	0.721254103492	-0.130517759026	0.443179747918	0.137225629029	0.474067704866	0.139236407686	0.555959069247	0.383004700914	-0.601158092565	0.737511509017	0.151427203334	0.298349688005	-0.0379675778431	0.497946706862	0.0623042801784	0.112377795412	0.370227087045	0.179946563907	0.161424645458	0.0667454221717	0.263584581437	0.502353346094	0.244155325423	-0.110076077891	0.675063874479	-0.575342216914	0.282167212673	-0.151967090378	0.191523306009	-0.171989961175	0.155428504181	0.324190852929	-0.139495521892	0.323921183131	0.0593227651022	0.0174171255371	0.0729990036956	0.233330282801	0.210643264276	0.00722493670865	1.02486504114	0.199032409985	-0.506084452067		-0.410357285865	0.575456025495	-0.209057214553	-0.122516142664	-1.08619887455	-1.15749538276	0.400133353485	0.395830409228	0.388237935826	0.376642578692	-0.0427880241576		0.332037211132	0.424927680635	-0.564912650637	0.231358070818	0.538320470806	-0.566877543922	0.398539035534	0.00073422937144	-0.196167076162		0.287549580094	-0.019834540486	0.324223193317	-0.169867010562	-0.0227563821744	-0.229659343886		0.129078326016	0.153313231648	0.195591826607	-0.441176407293	0.0131788345618	-0.0708515268118	0.0202582016574	0.320979929842	-0.288210383163	0.0317553060555	0.389774325055		-0.100682569729	0.273816343167	0.22684299411	-0.204683091832	0.28872317708	-0.0111567460651	-0.180415910317	-0.359364968427	-0.447373829279		-0.113299259087	0.00128903965751	0.294420396548	-0.108620142505	0.28199758741	-0.0754883954308	-0.237854157925	0.363972019751	0.315989501429	-0.143226697618	0.642671157407	-0.0973365558759	0.408941459033	-0.304812692056		-0.3892507777	-0.0623306114248		0.597353150802	0.0865800645126	0.115567335936	-0.0182951268603	0.708174780518	0.343109409393	-0.301282273321	0.20104110093	0.259852350113	0.315043800422	-0.034001312624	0.73957154515	-0.262704118725	0.625442527755	-0.175348698009	0.257448563819	-0.0876632060913	0.762995131743	0.233969808154	0.842258611693	0.273113168137
ESLICARBAZEPINE-ACETATE	0.58816472864	0.15778497693	0.0487575055535	-0.336786661118	0.137583364495	0.123782045253	0.170357136089	-0.155778991484	-0.396311776962	-0.229721972623	-0.290624670077	-0.159038700518	0.0263425070836	0.139494173007	0.0181982351598	0.251971996441	-0.0823674250282	0.718571295714	-0.051233488707	-0.403310241393	-0.114493437602	0.0497689576016	0.108822747532	-0.201216829918	-0.140921523321	0.12867103182		-0.061498810377	-0.430258561599	0.230392815515	-0.469234808386	-0.364210078908	-0.529083995763	-0.391294745357	0.206732805633	-0.0224102241123	0.144501822834	-0.131069591494	0.576530634265	-0.217367563001	-0.0924294741553	0.315195973664	-0.132554728779	-0.767263141743	-0.00797892245972	-0.0515548531883	-0.456534778247	-0.589117183328	-0.803416566533	0.0319136895001	0.032574356809	-0.0654391619823	-0.135162972743	0.0165440473037	-0.730292128387	-0.141704256254	-0.461464149865	-0.465036516966	-0.378544040352	-0.261750259844	-0.0835283349221	0.0644135099579	0.442097716458	0.289460188772	-0.450601601559	-0.491043497822	-0.0911748454008	-0.333377138815	-0.237321836543	0.345201372203	-0.0513254190347	0.426964456349	-0.0199110089633	-1.11656609078	-0.413708176866		-0.396986679851	-0.182436207899	0.0237207754115	-0.205630301862	-0.422146142867	0.0113337894727	-0.984618726865	-0.193654196968	0.294973123227	0.110558660053	-0.027704951302	-0.204051872626	-0.482729022661	0.212213265947	0.0443864968855	-0.281635311787		-0.539753989823	0.54056477174	0.0734169566235	-0.265910842731	0.0242567423413	-0.253194671864	-0.583306271717	-0.231732497224	0.143794703885	-0.0201820040148	-0.218460226226	0.306798473244	0.515961981801	-0.269411113814	-0.340406939767	-0.371427512643		0.0189094262168	-0.0858442372438	0.310691028238	0.464481683857	0.101220505517	0.0487575055535	0.40041110738	-0.576432890243	-0.0344607485195	0.593502726196	-0.178527265264	0.0269489851929	-0.153437077622	-0.0377854242834	-0.380114623924	0.148648983028	0.122754240443	-0.1355364928	-0.0254977193203		0.124920460498	0.0290200949015	-0.126619333484	0.158559693024	0.417480678382	0.0515393465184	-0.356416992694	0.129713292964	-0.0543752720868	0.292903387493	-0.25827902482	-0.655771004551	-0.0690001059773	0.019713740586	-0.144186476105	-0.184463730086	-0.612079172308	-0.179722023587	-0.304822444312	0.70970324603	-0.187495570343	-0.607754471129	-0.399220663187	-0.161056652295
FPH1-(BRD-6125)	-0.974696561787	-0.629812956115	-0.737097815337	-0.00206152481223	-0.561698789909	-0.607150854942	-0.536551654921	-0.503278264086	-1.63711868238	0.191948261916	-0.558145628598	-0.723264325533	0.0177306566591	-0.491904222077	-1.01916077726	0.64719012361	-0.625815759687	-0.0571989157225	-0.941420393644	0.140868655357	0.673207577051	-0.222687111804	0.00821276502654	-0.532789199882	-0.666526441696	-2.30569401541		-0.396117788549	0.104563848392	-0.424937145275	-0.977290237338	-0.74339000849	-0.467805457775	-0.422696277983	-0.980412021662	-0.545849750914	0.0499770490381	-1.67666503547	-1.53254697296	-1.24096995784	-0.846908027343	-0.43692303188	0.13634337198	-0.194238430175	-1.22631873666	-1.26128236504	-0.686228578499	-0.35503509612	-0.555483691214	0.344453629336	-0.555054744313	-0.26866595908	-0.111717958592	-0.340986993308	-1.78796068497	-0.889753263391	-0.404537645728	-0.408709254603	-0.174389331369	0.0766947566459	-0.990454962156	-0.475163450671		0.959611596667	-0.500034108401	-0.595220814295	-0.297626890917	-1.96881790446	-0.828794500563	-1.04706433074	-0.240629267851	-0.920137197146	-1.00560665866	0.147948111055	-1.86948177226		-0.869851827948	0.262963839182	-0.252138392764	-0.195050110787	-0.881210063206	0.242245441321	-0.4390109591	-1.75655740699	-0.326824799664	0.0848361371287	-0.907904929085	-1.18010176937	0.425085093493	-1.39367701282	-2.19454385499	-0.351944428668		0.783641036411	-0.976519830584	-1.15040475195	-1.16249127575	-1.2880829363	-0.263445180332	-1.11521747653	-0.40916117622	-0.845625205561	-0.836719905866	-0.728667798008	-1.45413345212	0.0653212953531	0.121966998197	-0.895550714418	-0.687361922311		-1.01449290983	-0.518729685402	-0.7124865266	-0.621243822595	1.13486787764	-0.737097815337	-0.325066463142	-0.768732050896	-0.936298696662	-0.908459883129	-1.83299481672	0.912836268007	0.322664510122	-1.3510460862	0.441563828244	-0.0889782112209	-0.131841559502	-0.689054980104	-1.21018433198		-0.939204055581	-2.38742217243	0.750240842098	-0.816568072001	-0.449603580209	0.0514826456671	-0.38579756795	0.621946307115	-2.40482964875	-0.531919230493	0.0119000538733	-1.30178705759	-0.531596459579	-0.580230384697	0.310912056821	-0.312350025604	-0.139912932769	-0.403086796603	-0.226943423305	-0.605671858865	-0.71802515232	-0.896307706722	-0.0433130420445	-0.312016854352
LOPERAMIDE	0.741271096699	0.0124745086037	-0.371772198059	-1.33259073824	0.497258375773	0.0283804241048	-0.0684848722097	-0.00277299972861	0.453969550495	-0.0424584945374	-0.449770131714	-0.511651772269	0.131568013983	0.108729013015	-0.514457701118	-0.0230115004931	-0.411561142169	-0.257827319043	-0.25705174332	0.578515431014	-0.00994975644553	-0.202007351834	0.0234629396793	0.520685737071	0.116085996168	0.244806923701	0.0516452924254	-0.45314375764	-0.0562572450178	-0.629169168393	-0.153982861084	-0.18948140998	-0.352329558202	0.458295646954	-0.322227940382	-0.155097195541	-0.585882631989	0.0161035722765	-0.253375052474	0.0209312254106	0.0913911256921	-0.563736566677	0.598392569688	0.274173950056	0.0621045445993	0.271416974742	0.11026923831	-0.00469289728077	0.304134954114	-0.533956733313	0.202506113858	0.221592052328	-0.965479922618	-0.163304366377	0.319473910464	0.38192836318	-0.141231641446	-0.0183544084279	-0.455629216327	0.708641702329	-0.580453255987	0.0523838962255	0.196384471889	-0.394147627848	-0.550735955709	-0.0805265557278	0.454922777418	-0.379306882521	0.456597737303	-0.546729287991	0.344383460078	0.0341477172247	-0.000203840951498	0.737428816246	0.0373772864922		-0.0685339736969	-0.0372801712471	-0.211138096244	0.195551613491	0.260750929517	0.302458585679	0.359784423238	0.105290212431	-0.0139425921516	0.568366776928	0.0831619908324	-0.283195387719	0.261902636074	-0.353027887522	0.143936336432	-0.156063731869	1.73199591407	-0.302432424947	0.513082468353	-0.0314460497048	0.00340632556434	-0.16892999112	-0.200325071439	0.114850105422	0.160717925447	-0.211547309693	-0.291841092743	0.255154730877	-0.0311920400683	-0.216357645663	0.245021755914	0.328205965131	0.572711352716	-0.0462173972993	0.348249193327	0.0193712428772	0.575158270692	0.432776167424	-0.678556851707	-0.371772198059	-0.282353796726	-0.398269823554	-0.0192530484285	-0.00929250030762	0.436621236301	-0.261194161309	-0.123860955547	-0.296988493741	0.0439291190725	-0.077522807564	0.595481847006	-0.66245115963	0.0354722166452		-0.235651991433	-0.590058457208	0.377654015607	-0.0176611016609	0.836182661114	0.120797138096	-0.0421256199742	0.116675810008	0.0998433715793	-0.31340652871	0.0531515153459	0.199636757566	-0.639751172171	0.179119359983	0.564381700542	-0.356166189334	-0.0412254470452	0.150276890518	0.498177246888	0.254928179611	-0.444408659203	-0.091927783062	-0.25982933815	0.56671537567
DAPHNETIN	-0.254837658	-0.0641850432285	0.191949013969	0.630695204758	0.107208023965	-0.0775918096424	-0.0819150898105	0.289702270683	0.465586449421	-0.231635637698	-0.164757763292	-0.0790817617409	-0.302781519849	-0.207070870783	0.232629126405	0.0306098070807	-0.014883113834	-0.182092229796	-0.420853559271	0.406516058424	-0.183506678202	0.316856713598	-0.0785052239654	0.189547456932	0.282059723815	0.0615799822292	-0.368313955474	0.146940874958	0.0820208789764	0.469721196345	0.2887395504	0.226218067495	-0.0575655901088	-0.310741667085	0.0503510836442	0.0106159121193	-0.235660658557	0.0569238542456	0.0737977661149	0.321452322926	-0.0551569710747	-0.375253177986	-0.082606448792	-0.069405657223	0.121852530526	0.0891130879608	0.181335051812	0.069469803633	0.485169927565	-0.0925565242218	0.317355367029	-0.206577220159	-0.441161774913	-0.0672964499539	-0.127302185956	-0.23361487115	-0.163667752229	-0.164273677056	0.0341709460574	0.198807462507	0.848138635708	0.192053894522	-0.0617630990513		-0.438114231689	-0.0106101668848	0.100826604645	-0.066304247688	-0.568769586552	0.0329144678703	0.129167238995	0.132729008332	0.358386283133	0.566848492733	0.104990016626		0.120800645635	-0.0896884905347	0.213624218929	-0.0928564863432	-0.391981356111	0.46773660063	-0.411925806047	0.774198185913	0.731029923347		0.434366642868	-0.515444727399	0.141790825043	0.0942439661053	0.0854694450528	-0.0320635252825		-0.426226262147	-0.502828981293	0.0860760439719	-0.0923006270553	0.210668059231	-0.23134313881	0.029265209558	-0.0303254940885	0.159855299699	0.0694292347526	0.68066835066		0.295978981282	0.454426829468	0.434062644771	0.334500473678	0.404706219244	0.224549893144	0.0258185962267	0.91317602609	-0.517745480084		0.191949013969	0.6858121977	0.0319014820842	-0.076526022849	0.564978501614	-0.115718700283	0.288817812006	-0.23438083226	0.485072886974	0.738953673981	-0.25544785377	-0.216460946241	0.283085120823	0.177340659769		0.216793998851	-0.176871208848		-0.045999025535	-0.393942093401	0.0915052760811	0.216164226425	0.0184308178702	-0.328531496087	-0.168855222994	0.0155502995304	0.131846823231	-0.0988226937812	-0.639357206725	0.227441498529	0.369031511538	0.194139422589	0.115922391418	-0.152827049494	0.324364576136	0.300786417016	0.0332199678385	0.664819574023	0.402024567116
OXALOACETATE	-0.434511728194	0.507188915371	0.122198379777	-0.209791742895	-0.203041714734		0.281271870581	-0.0300506359423	0.111114231706	-0.184288635283	-0.093791872548	-0.435881242121	-0.878620685753	-0.696815803217	0.126320118594	-0.378977841961	-0.0222931526604	-0.0557522757701		0.68151663332	-0.10158717682	0.018734217972	0.139206096861	-0.307800688401	0.596359311234	-0.373338084341		-0.114450345359	-0.330644906313	-0.378592241693	-0.316924405799	-0.149162020983	0.422956618043	0.0952871960364	-0.0466320683523	0.419208534993	-0.394680916877	0.287632650913	0.26684722215	-0.245821492209	0.730387234415	-0.590620375524	0.0760976783594	0.370266986058	-0.117697383412	0.0501358208457		-1.0139890129	-0.225435919025	-0.15392269562	0.258808530177	0.174892672677	-0.0201899300838	0.258208668929	-1.01840371037	-0.0219560972758		-0.781523321064	0.256191953935	-0.160807624233	-0.33220212258	0.295163695395	-0.0875944876062	0.0773493821742	0.101358413982	-0.450288202682	0.274537629993	0.125524781836	0.686873207612	0.341254353726	0.311907740968	0.190908287927	-0.0574156289307	0.896900480847	0.555536759037		-0.0420367072169	-0.270468659271	-0.272607568035	-0.124287865446	0.0654199345973	0.295100261358	0.403542212246	0.491014470051	-0.164497245747	0.213549908553	0.240059339627	0.00494483317009	0.211139343911	-0.516127903199	0.0469861417748	-0.156211648601	0.00135910436392	-0.265352286622	0.0915088466304	-0.286240235816	-0.321021330587	-0.313884903166	0.0360518414609	0.446411185468	0.752644195928	-0.526365318966	0.272422255277	0.601558749064	1.8148988841	0.0460848771798	-0.63204330878	0.193785092615	0.620404242116			-0.252017375791	-0.329605818729	-0.144044296003		0.122198379777	0.0304881617568	-0.0762370861598	0.344833869299	0.309049584011	-0.344320882542	0.0149656855806	-0.117545513476	-0.0525280902358	-0.0256265115831	-0.341733649287	0.313737394508	-0.413747922209	0.12023799291		0.145397249113	-0.582412623954		-0.44312308463	0.143128901495		-0.530331457124	-0.689152314373	0.293746870193	0.390971223947	0.0312581250291	0.0743532497652	0.321266330928		0.435921101057	0.232418921855	-0.218631842332	0.176843235365	-0.0848681801785	0.541229744525	0.164172500516	-0.180592444708	-0.30989696038	-0.383184792321
BLEBBISTATIN-(-)	0.938769205209	-0.72096198748	-0.465853103666	0.31709676232	-0.027456487787	0.0686294166903	-0.365423144779	-0.331460254915	-0.295614346994	-0.581321362283	0.0259176250444	-0.317036384696	-0.305350994389	0.545136478849	-0.621975318223	0.972006519927	0.0925292265271	-0.778810854103	-0.497632560942	0.323541597003	-0.106505358511	-0.565957379952	0.300816451731	-0.738973653594	-0.174383090622	0.00722961142342	-2.28783345666	-0.07832867313	-0.266650963153	-0.0855777455269	0.147377709407	-0.0325825779306	0.176441195087	-0.413139398274	0.266119867633	-0.373445873208	-0.0426414878046	-0.0218816026557	-0.736509455931	-0.423248450781	-0.12088567502	-0.362921890288	-0.647580362469	-0.281092295631	0.0648817055576	0.0267652140242	-0.378214363535	-0.251867551148	-1.06092337722	0.156498290451	0.236080576134	-0.195703687158	-0.194443547358	-0.322044553951	-0.134535704005	0.337684948913	0.152060464906	0.107540543209	0.389739772911	0.691652628072	-0.441059750634	-0.0224376717675	0.422624738021	0.171113204015	-0.325066132416	-0.594912111999	-0.238283128866	-0.160038370238	0.420676717479	-0.425852003928	-0.0466208268544	-0.0747678222737	-0.102386458744	-0.00850767866881	-0.709484306113		-0.108149359428	-0.17011172885	0.235575842721	-0.629673884694	0.324240313417	-0.268215279539	-0.300270184908	0.0848916021319	-0.300356726072	0.345607656252	0.111778836867	-0.394559324172	-0.789529540498	0.162625343414	0.112436437207	0.0407383372833	-0.302734508793	-0.139055783668	-0.604514906462	-0.340258526604	-0.598922027925	-0.146017640104	-0.44382922527	1.03005986467	-0.0946086277698	0.519359973849	-1.03669906621	0.131479884137	-0.411580852684	-0.00311945537785	-0.461984144639	-0.390270232044	0.127644745103	-0.59876195805	-0.371926724433	0.0246172868582	-0.0772230625854	0.174060456612	-1.00057009401	-0.465853103666	0.356366385198	0.191137935131	0.20870947383	-0.899998659717	0.144991611793	-0.177264712506	-0.401099016973	0.70020380496	0.316679656742	0.0640965620089	-0.786012912256	0.155149326298	-0.152891849449		0.504989785831	0.125723836864	-0.935853389331	-1.07881766097	-0.389973479892	-0.295646122399	-0.600276607623	0.325258294112	-0.912200723247	-0.504103438683	0.744570120749	0.320446604811	0.211014253185	-0.0293583262701	0.172588631348	-0.173421052822	-0.0727503334212	-0.197605802602	-0.318779969747	-0.96952787789	0.0787187053283	0.371967220222	0.107080422437	0.474537165513
ENDO-IWR-1	0.112705091219	-0.634672128355	-0.381475487345	-2.07510182579	-0.369929268075	-0.179069676504	0.383784598395	0.827792551965	-0.130777656339	-1.75334121535	-0.30420958741	-1.2134361956	-0.556543250444	-0.103233135098	0.234988042636	0.770196129405	-0.209931949477	-0.341518702364	0.329175021869	-0.211482257727	-0.296994019523	-0.857289128968	0.286446475485	-0.297114179112	0.483078315742	0.307222368195	-0.468404566032	-1.03688201164	0.317691694255	0.734131435664	-0.583067052053	-0.848961261295	-0.420042846734	-0.0107963348423	0.0598858552179	-0.696064103265	0.0365911788398	-0.612391695726	-0.316078984384	-0.0327367367794	-0.0948793020695	-1.89965327764	-0.676032299158	-0.161823934089	-0.679914524163	-0.00498570856505	-0.812727444266	-0.268537709427	-0.627812118172	-0.814281880181	-0.178347854458	-0.328968554225	-0.542481508644	-0.492736509218	-0.619294639314	-0.330778648779	-0.501186201667	-0.164692355608	0.216068537874	0.431626418429	-1.402144125	-0.374449759323	0.547170673898	-0.388804126477	-0.779549444187	-1.82955059379	0.0214814611456	-2.24465107031	0.309438562214	0.338106628987	-0.908913427302	0.41226376499	-0.0341916492482	1.03021274542	-1.01680674442		-0.913214884311	-0.863947081939	0.166355622412	-0.853190187145	-0.19124527354	-0.115933383588	-0.585727297103	-0.260557215821	-0.566336499481	-0.310191253417	-0.111334822566	-1.45824070025	-0.952250941933	-0.250136359099	0.383202141659	-0.750628544259	-2.33231020685	-0.463891853503	-1.07038026096	-0.0650449956547	0.776109919212	-0.202486070389	0.520468231464	-0.16966246011	0.0788434926165	0.152307535687	0.296921319804	-0.557655434929	1.46259419477	-0.0628208760096	0.105947204694	-0.838729247491	-0.39938983015	0.182736761317	0.166236472847	-0.489596965697	-0.551274570532	-0.541571176143	-0.247526858707	-0.381475487345	-0.608367930899	0.141650019147	-1.51414844095	-0.00276652383992	-0.330062866095	-1.74444647855	0.298917198557	0.131188047728	-0.488875767734	0.0208551946005	-0.262826997216	-1.61507535272	-1.16258018419		-0.61017723175	-0.484531008031	-1.04459048585	-1.88274797614	-0.852894469275	-2.02996363985	-0.665292722032	-0.900295685011	-1.14708767795	0.101264047403	-1.58061133751	-0.019924767623	-0.430242518964	-0.781766740946	0.663936248831	-0.643152030435	0.170677568895	-0.556530967212	-0.415353125718	0.106197700396	0.328415672167	-0.544918074143	-0.331881947554	0.240976847388
