feature,delta_value,p_value,corrected_p_value
MBTPS2,-5.809999999999999,0.011598634449035231,0.9358134096385307
ZNF561,-5.809999999999995,0.044852220572255456,0.9358134096385307
MESD,-5.704999999999995,0.039804283783925594,0.9358134096385307
C19orf25,-5.639999999999997,0.0024139454474335848,0.9358134096385307
MSRB1,-5.634999999999987,0.04143052999531741,0.9358134096385307
HTT,-5.599999999999994,0.04061050675095537,0.9358134096385307
TANGO2,-5.519999999999996,0.03901168331216344,0.9358134096385307
MEGF8,-5.514999999999995,0.012888926982568175,0.9358134096385307
MED29,-5.460000000000008,0.004350557688352285,0.9358134096385307
SHTN1,-5.445,0.04061050675095537,0.9358134096385307
CLN8,-5.4300000000000015,0.010675689620791731,0.9358134096385307
HSPA12A,-5.3450000000000015,0.015323022311728714,0.9358134096385307
TMEM128,-5.304999999999989,0.030182944195455204,0.9358134096385307
PLPP1,-5.300000000000001,0.0359739912517539,0.9358134096385307
TBC1D7,-5.274999999999999,0.04143052999531741,0.9358134096385307
ASCC3,-5.260000000000005,0.009470491327320755,0.9358134096385307
NUPR1,-5.255000000000002,0.04143052999531741,0.9358134096385307
TMUB2,-5.170000000000012,0.029868790283756767,0.9358134096385307
LZTR1,-5.130000000000003,0.044411881572284276,0.9358134096385307
SLC16A4,-5.085,0.02441244237521093,0.9358134096385307
KLHL22,-5.080000000000001,0.02441244237521093,0.9358134096385307
DHRSX,-5.044999999999998,0.014470095869342586,0.9358134096385307
TIMM10B,-4.995000000000003,0.015323022311728714,0.9358134096385307
PTPN13,-4.830000000000001,0.02774742810184505,0.9358134096385307
C16orf72,-4.815000000000001,0.0345323437465721,0.9358134096385307
MYL5,-4.770000000000001,0.0039695586787078865,0.9358134096385307
EME2,-4.740000000000004,0.00880705847699511,0.9358134096385307
RDH14,-4.739999999999995,0.01187502237721836,0.9358134096385307
SLC26A2,-4.7299999999999995,0.012888926982568175,0.9358134096385307
RETREG3,-4.684999999999993,0.0073265571404945344,0.9358134096385307
CEPT1,-4.609999999999999,0.0394062918028815,0.9358134096385307
VWA1,-4.604999999999999,0.026594557167455873,0.9358134096385307
MTMR10,-4.5950000000000015,0.024150902240010198,0.9358134096385307
NDUFV3,-4.559999999999995,0.020062330967326455,0.9358134096385307
NUDT16,-4.549999999999999,0.016036919480334994,0.9358134096385307
NDRG4,-4.505,0.0359739912517539,0.9358134096385307
ZNF721,-4.500000000000002,0.027165714861008546,0.9358134096385307
IQSEC2,-4.475,0.031468113163291934,0.9358134096385307
FAM13B,-4.470000000000001,0.04061050675095537,0.9358134096385307
DYNC2LI1,-4.470000000000001,0.008700616593600878,0.9358134096385307
PIGN,-4.465000000000002,0.014637252545426914,0.9358134096385307
ORAI3,-4.430000000000001,0.03746664448133562,0.9358134096385307
MYLIP,-4.32,0.04143052999531741,0.9358134096385307
CRYAB,-4.310000000000001,0.00970134088867275,0.9358134096385307
PRPF40B,-4.300000000000002,0.02864012766455107,0.9358134096385307
ADCY9,-4.234999999999999,0.005280788815841157,0.9358134096385307
SLC25A30,-4.205000000000005,0.031468113163291934,0.9358134096385307
ZNF337,-4.205,0.018981013466882187,0.9358134096385307
CAPN7,-4.200000000000005,0.01856296712194755,0.9358134096385307
ASB9,-4.18,0.03634231920249576,0.9358134096385307
TRIM22,-4.16,0.005147161833055611,0.9358134096385307
KIAA0232,-4.154999999999998,0.0032532011872039852,0.9358134096385307
STBD1,-4.1499999999999995,0.03383022127563643,0.9358134096385307
SOCS6,-4.109999999999999,0.016591371267883848,0.9358134096385307
ALDH4A1,-3.9899999999999984,0.04143052999531741,0.9358134096385307
MFAP3,-3.9899999999999967,0.04354214116608316,0.9358134096385307
SNX11,-3.905000000000003,0.01119475159492185,0.9358134096385307
MAP3K1,-3.8999999999999995,0.02745524242192374,0.9358134096385307
FBXO6,-3.8950000000000005,0.0012985866168067817,0.9358134096385307
TAPT1,-3.8950000000000005,0.015498822953906224,0.9358134096385307
BCAS3,-3.8949999999999996,0.04143052999531741,0.9358134096385307
FAM8A1,-3.8799999999999972,0.0017037056492111417,0.9358134096385307
TMEM175,-3.7899999999999956,0.02687882616560587,0.9358134096385307
DGCR6,-3.7549999999999994,0.009470491327320755,0.9358134096385307
PRKX,-3.744999999999999,0.04529623600032277,0.9358134096385307
ASB8,-3.650000000000002,0.02687882616560587,0.9358134096385307
XXYLT1,-3.6400000000000023,0.033140341685836995,0.9358134096385307
SLC22A5,-3.5949999999999998,0.025483297776678203,0.9358134096385307
ZNF576,-3.5700000000000047,0.03708862425591293,0.9358134096385307
ITPKC,-3.545,0.012015394128684942,0.9358134096385307
FAAP100,-3.5200000000000014,0.01856296712194755,0.9358134096385307
ULK2,-3.4750000000000014,0.0067153940909103075,0.9358134096385307
OMA1,-3.414999999999999,0.04397519606144172,0.9358134096385307
CCDC189,-3.414999999999999,0.01697029363017236,0.9358134096385307
ZRSR2,-3.395000000000003,0.04061050675095537,0.9358134096385307
SLC5A3,-3.37,0.03634231920249576,0.9358134096385307
TCN2,-3.319999999999999,0.0018540051396871106,0.9358134096385307
GEMIN8,-3.3,0.02631288878373841,0.9358134096385307
HEXIM2,-3.280000000000002,0.01815299976697282,0.9358134096385307
CLN5,-3.255000000000001,0.035246877265629716,0.9358134096385307
CIART,-3.2499999999999987,0.03901168331216344,0.9358134096385307
TSPAN33,-3.235000000000001,0.01187502237721836,0.9358134096385307
TMEM135,-3.205,0.03901168331216344,0.9358134096385307
MCF2L,-3.185000000000001,0.004764415744713521,0.9358134096385307
