feature,delta_value,p_value,corrected_p_value
MDC1_87420,-20.1,0.008322615211971814,1.0
AP1S2_10489,-20.0,0.31723193956207185,1.0
INTS3_21681,-20.0,0.09246476906004361,1.0
RP11-315D16.2_39939,-20.0,0.46307101501458814,1.0
USP36_45637,-20.0,0.10266143465921074,1.0
PIKFYVE_72083,-20.0,0.05518140818119774,1.0
ARFIP2_73783,-20.0,0.09677914222399257,1.0
WASF1_102553,-20.0,0.5571397269725106,1.0
CUL9_124694,-20.0,0.03498831097475086,1.0
PAXBP1_131526,-20.0,0.039571644718737725,1.0
TIAL1_40966,-19.985,0.04880947396246153,1.0
NQO2_128662,-19.949999999999996,0.5017290558663635,1.0
HDAC10_68804,-19.935000000000002,0.12247939886460699,1.0
WDR27_96174,-19.86,0.025329161115058774,1.0
WDR83_32135,-19.85000000000001,0.12083283858691156,1.0
HOOK2_50528,-19.784999999999997,0.059278586689454515,1.0
ZNF747_111467,-19.784999999999997,0.10604088484267368,1.0
IQCB1_98449,-19.775000000000006,0.017292429631958473,1.0
ABCB6_118289,-19.700000000000003,0.00587424962369662,1.0
RP11-139H15.1_121186,-19.660000000000004,0.14431950915589278,1.0
RP11-159F24.1_77308,-19.610000000000003,0.007406722103753728,1.0
AKAP11_68380,-19.549999999999997,0.007817600763439108,1.0
QTRTD1_106381,-19.549999999999997,0.2576685843938161,1.0
MED24_39541,-19.5,0.10788104747452028,1.0
TNRC18_118028,-19.464999999999996,0.023065001717041633,1.0
ZNF75D_82206,-19.439999999999998,0.27257111883252916,1.0
CEP192_42751,-19.400000000000006,0.004683671714252761,1.0
CPSF7_71508,-19.384999999999998,0.02130133783822452,1.0
CPSF7_119790,-19.384999999999998,0.018946043732668907,1.0
DNMT3B_57683,-19.34,0.02951253461982239,1.0
DBF4_73620,-19.310000000000002,0.004254846257160611,1.0
HSDL1_37276,-19.299999999999997,0.11577768575893194,1.0
HSDL1_86640,-19.299999999999997,0.11577768575893194,1.0
CKB_122503,-19.289999999999992,0.12123451603005053,1.0
