feature,delta_value,p_value,corrected_p_value
PELANSERIN,-0.5473904120215,0.02409010177963544,0.8385090814155618
BALOXAVIR-MARBOXIL,-0.5359359488371652,0.022403004387011392,0.8385090814155618
METHYLPHENIDATE,-0.5210054839314999,0.025862205107803918,0.8385090814155618
S-14506,-0.5028735610975,0.03626941215623783,0.8385090814155618
SB-612111,-0.49074362885381995,0.026792340827689,0.8385090814155618
"4-PHENYL-1,2,3,4-TETRAHYDROISOQUINOLINE",-0.4854749185688654,0.03055434055297448,0.8385090814155618
BROMPHENIRAMINE,-0.483261616284,0.025862205107803918,0.8385090814155618
PARACETAMOL,-0.4803857704449,0.031024389559555814,0.8385090814155618
METHAZOLAMIDE,-0.474513475736,0.02215283858806372,0.8385090814155618
CROMAKALIM,-0.4733395810345,0.020197191637651466,0.8385090814155618
CIPEMASTAT,-0.46982406933950005,0.025493912342184274,0.8385090814155618
DIBENZOTHIOPHENE,-0.4463226536884,0.03339472393337128,0.8385090814155618
PHENAZONE,-0.44242519931,0.03171153761973791,0.8385090814155618
SCH-28080,-0.44005035490384004,0.02444496824583203,0.8385090814155618
SB-228357,-0.436781141636,0.025066227739389393,0.8385090814155618
OSELTAMIVIR-CARBOXYLATE,-0.4276295907178,0.034284080264743305,0.8385090814155618
TAMSULOSIN,-0.40971390270855,0.041132386417450165,0.8385090814155618
PD-81723,-0.409586240630881,0.03550853885133344,0.8385090814155618
VT-464,-0.407791708957,0.04213189723820533,0.8385090814155618
GLUTATHIONE,-0.4025258718527,0.02255621466118932,0.8385090814155618
GR-135531,-0.402243117416,0.0251840233589515,0.8385090814155618
BMS-983970,-0.40029655636034284,0.04263378429922953,0.8385090814155618
TIAPRIDE,-0.3975756023505,0.025531069258484536,0.8385090814155618
NPPB,-0.3915481873115001,0.03732899602344081,0.8385090814155618
BLEBBISTATIN-(+/-),-0.39039420328349994,0.03626941215623783,0.8385090814155618
BLZ945,-0.3816267941749719,0.03250623242568653,0.8385090814155618
ACALABRUTINIB,-0.3783202255535,0.025493912342184274,0.8385090814155618
PROCATEROL,-0.37679194033999996,0.032692266306115464,0.8385090814155618
UNC1215,-0.3732053698271,0.02239236282220877,0.8385090814155618
ROFLUMILAST,-0.3719657234865,0.02989749256312506,0.8385090814155618
ISOGUVACINE,-0.3686364983365,0.039690048315813777,0.8385090814155618
BIMATOPROST,-0.36758131944600003,0.035263762527716846,0.8385090814155618
TIOTIDINE,-0.3659075104185,0.02451266144997468,0.8385090814155618
