	PANC0203_PANCREAS	NIHOVCAR3_OVARY	RT112_URINARY_TRACT	NCIN87_STOMACH	PC14_LUNG	HCC1143_BREAST	639V_URINARY_TRACT	KMRC3_KIDNEY	ONCODG1_OVARY
LUMACAFTOR	0.205274426972	-0.767819135559	0.10336110891	0.361744800369	-0.0315951712921	0.0832929366103	-0.297842707802	0.167946634035	0.259207755543
AFLOQUALONE	-0.161326116109	-0.0774648575306	0.317608432169	-1.10199445308	0.314980471267	0.120203758666	-0.0438593415806	-0.201841972133	0.456779126914
HEXESTROL	0.387319479339	0.503129104788	-0.39696282147	0.517740756477	0.355703003798	-1.11963462882	-0.0598071039015	0.0189939733468	0.35405858699
VINORELBINE	-1.07972232127	0.481558878238	-2.28074385939		-1.74349649919	-2.04956403126	-4.56759488044	-1.11333964425	-1.26459279525
GLUTATHIONE	0.24660039428	0.137560206981	-0.0493808632708	-1.00639589724	0.217816088085	-0.33612837397	0.343340845715		-0.369580106737
TROSPIUM	0.0750431029117	-0.158834836676	0.998102844724	0.0900282962658	-0.152270618709	0.0556405400919	0.432606757496	0.0731919034497	0.325475953447
MONTELUKAST	-0.323567109109	0.0284827966029	0.308025686854	0.434337220607	-0.15377328767	0.081558884509	0.0444040861934	0.04331856314	-0.541345206267
SGC-0946	0.283627328621	-0.0233153291099	0.622700475634	-0.634790948569	-0.152652508031	-0.673363804304	0.569188839436	-0.130348817657	0.463304093702
THIETHYLPERAZINE	-0.456782672158	0.345992434532	-0.194918649352	0.0960022810597	-0.194335302325	-0.1109098871	0.0753711906081	-0.328203949537	0.0957878279835
TACROLIMUS	-0.426904299064	0.0638149941834	0.34291372702	0.85434355325	-0.245291134986	-0.846412537343	0.384402541724	-0.500659403781	0.000821593992002
IDARUBICIN	-3.48184503657	-0.586459188938	-4.15876763501	-2.78784774817	-2.87381470016	-2.98220011831	-1.56669974332		-1.93943452225
IDARUBICIN	-4.86756523735	-1.60416548876	-3.71427170632		-4.8279847889	-3.73686934043	-5.4734133158	-5.39153069847	-3.01694623417
MESTINON	1.09996987911	-0.129365649211	0.53389310669		0.037535066718	0.357148393913	0.600051829555	0.0521238893827	0.911241785073
BARDOXOLONE-METHYL	-4.73920805032	-1.01949633597	-4.20504134917	-1.75601363714	-4.48069540343	-3.50323820902	-3.89984687125	-4.27186050795	-3.59102701
ATORVASTATIN	0.69753452028	-0.121915076281	1.42297747931	0.745849529725	0.186009646448	0.187801886947	-0.376426047597	0.40820845765	-0.671280321927
MERICITABINE	0.274635510138	0.219664751916	0.674139731289	0.802476832815	-1.15537236869	-0.680794426888	-0.322638290922	0.580958504166	-0.211979515411
VOLASERTIB	-3.14193570923	-1.17648340319	-2.58268960981	-2.42703548137	-3.64012806233	-3.13026797061	-4.7939898733	-2.05432371551	-2.47782941688
WAY-100635	-0.380226382245	-0.147444386604	0.0201637884762	-0.120870463637	-0.375986011165	-0.0903269014422	-0.0178873565633	-0.563625480636	-0.291421096031
TRAP-101	-0.0901836633563	0.169379761791	-0.523570875816	0.141058648727	-0.629177552891	0.315308520715	-0.0995651210956	-0.263160055051	-0.0192284358408
FLURBIPROFEN-(S)-(+)	-0.545677222306	0.868892993503	0.204282271378	-0.0152882079777	-0.63278397304	-0.178828566925	-0.0591786375981		0.310002620083
AZD8055	-1.08045210008	-0.521957818412	-3.05647140918		-4.14529500717	-2.58186978315	-2.14947731338	-4.93475680197	-1.68512090539
SM-108	-0.0270730890975	0.0918973879122	-0.685332784934	-0.627031700625	0.0301549628259	0.139803813961	-0.0710768630147	0.334542451461	0.375560721044
2-CHLORO-N6-CYCLOPENTYLADENOSINE	-0.443637015179	0.706437086617	0.486185803733		0.0472590680456	-0.245128583082	0.366949020755	-0.0810681728114	0.0250149715157
SMI-4A	-0.472670120914	-0.211509667977	-0.612221847496	-0.439409569252	0.185664638437	0.0965287143662	-0.101906920361	-0.338800529175	0.143551781913
VATALANIB	-0.0248088028		-0.295190217317	-0.46771303319	-0.615398951582	-0.645129376275	-0.0418161302271		0.520825613038
INH1	0.526225558202	-0.0431599781567	-1.18940971895	-0.159519801526	0.100603290117	0.163614658501	0.00112533477212	-0.240149869579	0.314861727683
RIBOFLAVIN	-0.325629853525	-0.253724818042	0.231071381915	-1.11657092434	-0.0568884905007	-0.00668593611521	0.0256869965982	-0.60829141989	0.380902099714
U-99194	0.896679223542		-0.0664170374042	0.387413499567	0.33804002534	-0.110914624384	-0.190283860045	-0.39398991003	0.912681914475
IBRUTINIB	-0.361080646279	-0.178777326494	-2.15100909814		-2.37544995374	-1.21891510213	0.167195247806	-0.304521141666	-0.720342234815
ESCITALOPRAM	0.225950220162	-0.0251605186414	-0.553116870117		0.0278606913704	-0.0826900605889	0.0915675523232	0.0351808917169	-0.368104627894
SURAMIN	-0.16653528901	-0.0110485775186	0.10225942701	0.595505237248	-0.179060962923	-0.024748085549	0.0426216424912	-0.350514226473	0.696502955855
BENZOXIQUINE	-0.021835326258	-0.307705743854	0.697808759236	-0.206438128584	-0.375197051461	0.374351318201	0.263284742702	0.357505262442	-0.127292050686
AMANTADINE	-0.204063868518	-0.577648823906	0.444276894203	0.881983547175	0.0487679993954	-0.128933686596	0.433011008725	-0.0762089916876	0.45103932251
ARIPIPRAZOLE	0.753084121782	-0.592488609158	0.534932938365	-0.0122593483106	-0.518808216089	-0.403913920106	0.436727112111	0.104351083827	-0.0512398572001
ERLOTINIB	0.504739127171	0.521892518731	-1.75062612836	0.521478964137	-2.04359814797	-0.898883269977	0.301536687234	0.414441840838	1.26245105635
NEXTURASTAT-A	1.01054344931	-0.478480185041	0.348317961292	0.317512114233	0.0999461332893	0.010141991438	-0.0828679763075	0.21693624276	-0.496550545454
BAY-87-2243	0.592495557849	-0.650177052168	-1.65571180475	-0.532241363757	-0.758971955125	-1.46245400801	-1.5906228065	0.361291367927	0.281862572023
FLUPENTIXOL	0.0921237799434	-0.0119537439084	0.255398570866	-1.44721435799	-0.278049366228	-0.118846214703	-0.279371921362	-0.855896375119	-0.571024736347
RIMCAZOLE	0.284658757979	0.897401139267	0.556922101133	0.441852863091	-0.375561142623	-0.338129157577	-0.0437675578118	0.335004238751	0.124536003956
RANITIDINE	-0.147386036952	-0.396208321048	0.237504385884	0.692334321976	-0.309226776439	0.048063356255	-0.180357719229	0.15717844507	0.117911315219
DOXOFYLLINE	-0.17988308645	-0.226333543971	0.0538432501972	0.889457751828	-0.141747932257	0.249490782214	-0.0298140129375	-0.0405668992282	-0.130337554561
HMN-214	-4.02688855182	-1.85458507277	-3.00144992076	-0.789545556206	-3.58732136854	-2.17041607801	-4.7967518553	-4.39905737166	-2.94586493448
ZOSUQUIDAR	0.51383294816	-0.175288240606	-0.0202716489028	0.854638521377	-0.352530295177	0.323334288941	0.331243306284	-0.161112756054	-0.362358287964
1-EBIO	-0.0644106507349	-0.118131288089	0.0296130417533	-0.688847945312	0.039652041264	-0.607860301481	-0.0722735955994	-0.642524700634	0.430282753749
PHENYLACETYLGLUTAMINE	0.142063428125	0.246005105555	0.025321140048		-0.605401792494	-0.252664455973	0.381308492716	-1.02882179747	-0.188229902148
VX-222	-0.885254568075	-0.0488894567437	-0.181979487365		0.0265405376207	-0.242840297362	0.280182017531	0.240421244258	0.187728370823
TRAZODONE	0.097350195152	0.224535957225	0.707311019793	0.581468070915	-0.221056822124	-0.411687102034	0.212915935218	-0.696245348453	0.290922381595
10-DEBC	-0.401991582384	0.652617642322	-0.0817285796168	1.01583104783	-0.0966166809247	0.114976666024	0.0845705154668	-0.257809644127	0.0515508917194
4-METHYLHISTAMINE	-0.66225994054	0.197924029159	-0.705214524635	-1.28211476776	-0.0968255815405	-0.266583733564	-0.655024141358	-1.0257983591	-0.679286657814
NALOXONE-BENZOYLHYDRAZONE	-0.094282010225		-0.270527787998	0.840255212583	0.0835298706447	0.357293245279	0.0143752823425	-0.463686592273	0.1867760035
CO-102862	0.122586087814		0.85551830316	0.227250229648	0.24891558544	-0.499866937333	-0.0690343806088	-0.114722202688	-0.253168042813
BIBX-1382	0.312879207897	-0.824235608584	-0.764221455837	-0.0187853316248	-1.82953430827	-1.32693837679	0.325126528976	-0.499344550361	0.178228559904
AMTOLMETIN-GUACIL	0.368034477659	-0.211973652897	-0.246552404012	0.624871221944	-0.0274669435629	0.378371244934	-0.303950832848	0.060027939559	0.343557951008
MASITINIB	-0.775823927413	-0.855822872309	0.47394272809	-0.419081007017	-0.199922899453	-0.625926983779	-0.2717685574	-0.346651166361	-0.0652314627103
ETAMSYLATE	0.625413401328	0.25158384729	0.163104632747	1.01941126871	0.0430060131505	0.549893491453	0.589317029919	-0.757384378318	0.222343049648
LULICONAZOLE	-0.103862441885	0.530218611501	0.327641909326	-0.379411549991	-0.00559825865713	-0.0756532248417	0.262102844022	0.649823448107	0.30407484903
CEFIXIME	0.150088741819	0.17647284039	-0.926589328244		-0.155659279329	0.243583900442	0.0666762751312	-0.131910450837	0.233430856623
DORZOLAMIDE	0.182723646866	-1.21042605228	1.28361151909	-0.141585290772	-0.697316602359	0.577509964825	-0.71165145022	-1.12433238707	-0.16124768287
DULOXETINE	-0.869833443109	0.1713797566	0.341083096525		-1.06768112693	-0.408926394122	0.220988985221	-0.367363004544	-0.0257896005636
FLUDARABINE-PHOSPHATE	-0.358169368586	-0.158168702687	-0.351582858497		-0.363902335336	0.176714695111	-1.0162478412	-0.314729462277	0.0828432137244
SULPHADIMETHOXINE	-0.350791593727	0.206539520867	0.0756148089367	0.421578948727	-0.453377411907	0.177341193044	0.0144546733301	-0.466188669116	-0.106594731699
KD-023	0.806052696862	0.5245322621	-0.13477690726		0.129840849152	-0.841839542685	-0.0895326680345	-0.0945676269498	1.14305537668
BIRINAPANT	0.538123544889	-0.634331502637	1.34541750724	0.438937179206	-1.03188377633	-0.859630174502	-2.68507894532	0.916049989645	-0.329305459234
PSB-06126	-0.0644132791195	0.621694493781	-0.152699656342	1.10457202764	-0.311323421797	-0.601912406144	-0.730675705515	-0.632053057231	0.502673524201
SNX-2112	-4.32979577824	-1.67710330906	-3.28091598456	-2.75382593175	-4.26373649432	-2.81856417406	-5.40166572947	-2.81310790818	-1.51125741685
ZAFIRLUKAST	0.402392290375	0.100361340389	-0.425928824283	0.689859757605	0.202155820059	0.0342162007543	-0.0382589879709	-0.26606198454	0.257614150064
BUTALBITAL	0.165323000841	0.198962281155	-0.423487503371	0.729653277847	0.300061418702	-0.251035929797	0.3903871042	0.520281070705	0.619353617951
CLOBENPROPIT	0.0522778496058		0.079924388646	-1.52569418644	-0.142402159175	0.377326946648	0.0078437172791	0.102122806875	0.9078988199
KPT-185	-4.49384387582	-1.33949630415	-3.2784901679	-0.995815118676	-4.70465467719	-3.46932397759	-5.46425125149	-3.84842265081	-2.7829935711
GDC-0068	-0.49158382998	-0.784678263916	-1.54810810506	-0.685596851251	-0.870140198666	0.174355437375	0.679301003749	0.253682960061	-0.584562780317
DICLOFENAMIDE	-0.172611188111	0.111827859467	1.07796566023	1.21314097533	0.168948333566	-0.159861433153	-0.0833532972787	0.0969714050669	-0.895725334681
SNS-314	-0.503233356622	-1.03225752974	-3.48023956577		-2.96531202923	-2.28210167535	-3.42502774717	-1.00980770974	-1.57922450128
GW-9508	-0.0433482364976	0.11648764814	0.500718606868	0.637349045515	-0.346912058948	0.350438310213	0.466043405784	-0.113137100966	0.521327637397
EVP-6124	-0.298070365046	0.0822759205115	9.21575125193e-05	0.502210921198	0.285298001049	-0.16220927268	0.288170845813	0.138148928562	-0.166831054127
I-BZA2	-0.465749325104	-0.174212955798	0.539095480759	-0.163314041195	0.00199223494228	0.0941170180053	0.0233683409797	-0.127773590135	-0.0837990178074
PNU-120596	-0.0737665807554	-0.569951334907	-1.22104869567	-0.88505834555	-0.355099466092	0.166081153578	0.0446467821712	0.0914250584682	-0.168190385286
CARBAMAZEPINE	-0.0672247876639	-0.640143574827	0.290439528517	-0.0918742471885	-0.280921825123	-0.412139426224	0.0493112414355	-0.547485043968	0.210478150424
D-SERINE	0.461253455502	-0.000707100566297	0.903142890084	0.883806162086	-0.149273054415	-0.216500048964	0.216610715493	0.488142723928	0.150177824637
EPOTHILONE-A	-2.34720252041	0.0181757144581	-2.06054240911		-2.61210603413	-2.16510687713	-4.57778113593	-1.75926057411	-0.802782366164
CYTARABINE	-0.325171328731	0.363451357222	0.353271498208		0.211806721006	-0.520701738334	0.318970964322	-0.17856006771	0.0318346315772
	-0.325171328731	0.363451357222	0.353271498208		0.211806721006	-0.520701738334	0.318970964322	-0.17856006771	0.0318346315772
MARBOFLOXACIN	0.0204306603095	0.140596905313	-0.30031569365	-0.207911907275	-0.59835682659	-0.338147032458	0.163962328775	-0.577515829661	-0.415730490078
MARBOFLOXACIN	0.183924530835	0.604337263752	-0.197956926151	0.0371046885165	0.138743389557	-0.64873414622	-0.755699709187	-0.241987887591	-0.013317237612
CFTRINH-172	-0.179663146244	-0.0744473331726	-0.317399661865	0.0741978219064	-0.431555703578	-0.176352764136	-0.601631401542	-0.585287522623	0.209962250988
VT-464	0.540610450649	-0.0841723820028	0.324104143635	1.00760516536	-0.00124256317992	0.215958570621	-0.0359528092108	0.176682151362	0.434668972964
PROBUCOL	-0.152838048309	-0.122236633209	-0.0633980324878		-0.768607101142	-0.72933947925	-0.554164432929	-0.706262928186	0.0749735347171
VIDARABINE	-0.00823400296637	-0.145894646271	0.10602721342		-0.19261630938	-0.742567101402	-0.0428820669574	-0.505179633632	-0.340135781692
PROCYANIDIN-B-2	0.0375300313457	-0.142567500962	-0.236089739237	0.128757813852	-0.0599635355951	-0.00131772135582	0.229874493469	0.200116379416	-0.227940662773
SYM-2081	0.628142944382	0.980988896524	-0.378212553932	-0.246063050338	0.141398891021	0.342495385507	-0.0820634482544		0.68406278927
DIHYDROERGOTAMINE	-0.03668133478	0.590101752894	-0.551024038154		-0.284875030552	-0.519189530656	-0.323821356582	0.047421628317	0.0779842123315
CEFDITOREN-PIVOXIL	0.573027968901	-1.11201835197	-0.894041968377	0.734840184091	-0.754062972268	0.609327504804	-0.253650826957		0.678015218379
CEFDITOREN-PIVOXIL	-0.642611022089		-0.116853500514	-0.36640815	-0.194917265508	-0.612297828153	0.12112950327	-0.515629142625	0.314601152653
ACEXAMIC-ACID	0.0770974430465	-0.319776325626	0.267541589292	0.0991912959395	-0.180483803306	-0.308710238304	-0.0207867764469	0.0627313403271	-0.0388561733416
QUINAPRIL	-0.840347074828	0.455759851564	0.184803162622	-0.570043919457	-0.261078247728	-0.0214461783439	-0.670934997203	-0.780275753761	0.524230428566
TAME	-0.139636281734	0.0663261250335	0.696465564795	0.292061011767	0.165160040096	-0.0772589427612	0.452645339419	0.145032590701	-0.1465698039
BAICALEIN	0.289636025631	0.258142162033	-0.488874857556		0.50910624953	-0.105148123928	0.0596437407328	-2.67836200655	-0.0905320458652
CEFOSELIS	0.393298905762	-0.0361495267793	-0.533892105027	0.566907698325	0.278195783421	0.363991507766	-0.425702558081	0.16531620987	0.467451247823
CEFOSELIS	-0.220788048089	-0.607058772168	0.262370197165	0.420241151553	-0.383752077088	0.390646726153	0.365258878381		0.104991941802
CEFOSELIS	-0.0489061964547		-0.673400996733	-0.478407715133	0.245483936788	0.215511318562	-0.424004371542	0.390158783492	-0.137522544925
AZD4282	0.917227712799	0.48204997349	0.0217655324291	-0.648245357992	-0.0926106194796	0.0666362722748	0.539538832354		0.428570832424
SULBENTINE	-0.502477632969	-0.161609764157	-0.577061742628	-0.170450870739	-0.126188282143	0.0940686450881	-0.11441360297	-0.393017430415	0.502269221134
AZD5438	-4.06340254921	-2.26139526078	-3.6825387942	-1.2866671021	-5.21294032166	-3.77649336457	-3.3181793062	-3.71175725038	-3.25917363082
WZ-4002	-0.224572501096	0.536753510789	-0.842123589738		-1.91865528031	-1.47674856783	0.485809645181	-0.692901766108	0.334847559288
C-1	-0.294815963647	0.231419292782	0.803840097246	1.21493198539	0.318485998585	0.181738439685	-0.145955126815	-0.315981931948	-0.706442451703
CLODRONIC-ACID	-0.098830591826	0.98130687249	-0.10197960745	0.222116302138	-0.423240082049	-0.0452100818256	0.0120603738178		-0.288779495681
VU0364439	0.142915873395	0.31992463019	-0.262172874102	0.27112365718	0.269676332815	-0.230334206836	0.158742720165	0.26085966259	-0.195158069081
ZM-447439	-2.51394307254	-0.330274974009	-2.17647178633	0.429160463022	-1.09939489741	-1.96477726976	-4.07612762656	-1.35070488032	-1.75842753173
BENZETHONIUM	0.487572917366	0.275186689117	-3.08226098637	-0.958487743354	-1.87135787441	-1.22025234073	-2.47999906128	1.18497104159	-2.05226699284
ARCYRIAFLAVIN-A	0.419931312528	0.0114312498526	-0.950231386302	0.712007479312	0.0447396051867	-0.104843492936	0.591796169578	-0.7469836842	0.825621351902
DIMETRIDAZOLE	0.197329583827	-0.0621542181584	0.538798163599	-0.110276382295	0.229556019468	0.0651960076326	0.126438817845	0.211217785883	0.306445512565
XANOMELINE	-1.46656828978	-1.03055171089	-2.41316990634	-0.611333049284	-2.31391923545	-1.74144853914	-3.09502584724	-0.742885845868	-2.07230241382
CEP-37440	-0.492326263463	0.386834240942	-0.543110305896	0.735992920802	-0.735311432149	0.394252584903	0.181879399805	-0.0906484637695	0.274593640435
NNC-63-0532	-0.220231487556	0.281397593332	0.192115065821		0.103711771426	0.0564413908457	-0.382649577415	-0.176967391934	-0.581619305426
TELAPREVIR	-0.00264482804896	1.07799955753	0.164449457377	1.19725974477	-0.115084372083	-0.250791257644	-0.00736605733686		0.466932730513
CINCHOPHEN	0.149244101361	-0.106919329137	-0.86329030793	-0.399369903582	-0.0826108751772	0.267043278929	0.131733653559	0.315343134863	0.148758251838
SCLAREOLIDE	0.0266372785854	0.198787816746	-0.366415022469	0.960706437959	-0.242534989363	0.19380954419	-0.232584653517	0.377702632357	-0.0899676175878
VALRUBICIN	-1.12453540774	-0.3983239224	-2.58037712388		-1.77527829487	0.203428571097	-5.36266956606	-0.873963352751	-1.12298841523
ZLN005	0.44154643484	0.198972790413	0.321742780052	-0.289460698384	-0.438983961366	0.0508115907197	0.20927111484	-0.880763726829	-0.049846514369
LEVAMISOLE	-0.754090504077	0.529889492273	-0.478761954597		-0.850610989955	-0.504276394343	-0.5928284887	-0.508910486709	-0.334422563337
DIAZOXIDE	0.0125281200325	0.134393293893	0.485079590769		-0.146970403432	-0.158579331672	-0.0220751344953	-0.0350376562228	0.155340354947
PHENYL-AMINOSALICYLATE	0.127552780224	0.233123986035	0.0663929296327	1.72722995468	0.335816677243	0.646162462962	0.483385498384	0.0300117049909	0.530906673059
ALIZARIN	-0.123411569355	0.784052015687	-0.389548916711	0.163450446106	0.0355664752782	-0.0410463748056	-0.117697345471	-0.532539047998	0.00825163181308
URAPIDIL	-0.259067998555	-0.814352679581	-1.01381255703	-0.480861370527	-0.235375314852	-0.634868927885	-0.179451053895	-0.75971567583	-0.359003568403
SNX-5422	-3.10724798702	-1.19616866332	-3.46137377397	-2.61247782495	-4.43617831113	-2.66202640868	-3.1982141498	-5.54084558281	-2.7687332852
LITHIUM-ACETOACETATE	0.284135877423	0.252307703326	-0.40361663299	-0.011918387895	-0.196386173174	0.154734592235	0.314716515538	-0.527522458709	-0.0321664133854
TACALCITOL	0.519961176696	0.00646993434181	-0.0524661071359	0.316686392727	0.0615262212485	0.219630731145	-0.0258484078227	-0.578481246281	0.227554363417
CLORGILINE	0.279534218761	0.823463672245	-0.263166499577	-0.202236913057	-0.123263972449	0.396951165355	-0.000517562156073	0.129255724831	-0.28487768063
ICI-199441	-0.222009205191		-0.0104235854509	-0.681518235338	0.0775537112066	0.197941746562	0.486905845966	-0.181061515476	0.921566676404
WZ-3146	-2.96686223042	-0.339473181096	-2.38082720658		-3.28266709721	-2.15885862108	-2.52964802757	-3.02751426593	-1.60816278015
4-METHYLGENISTEIN	-0.298978698349	0.48423919314	-0.246732689632	-0.52152203647	-0.501045172956	-1.82516828455	-0.689393619893	-0.432811959488	-0.464542527513
OSI-420	-0.4035486874	0.887410726066	-1.83554405517	-0.58637365853	-2.6767943137	-2.68104551773	0.501269286677	-0.847137940774	-0.799274308195
PF-04217903	-0.878977064544	0.344795140264	-0.67514150406	-0.0683410768411	-0.312156473442	-0.377147609616	0.215051752109	-0.574883649092	-0.074942449491
LEVOBUNOLOL-(+)	0.0376140808891	-0.32597174197	0.473704512101	0.978764241817	0.340325622609	0.142979945496	0.315918267964	0.517975997612	0.257316278928
BIX-02189	-0.783231654707	0.379101151521	-0.717784402391		-0.273305621368	-0.44726904319	-0.0301264929373	-1.14211444655	0.806044142429
5-FLUORO-3-PYRIDYL-METHANOL	0.50527173957		0.261400959282	0.238183041743	-0.463379460741	-0.985967567926	0.343903988454	-0.134358963085	-0.259861292872
PHENYLEPHRINE	-0.0610076744467	0.527227274549	0.816034319945	-0.596077420903	0.123268360592	-0.460501824091	-0.361193258619	-0.710034105441	0.170809437561
C646	-0.173121510084	-0.296301287588	1.1252862864	0.707157219134	-0.413353882757	-0.398533578189	0.194318456299		-0.48212029557
C646	0.0574743437119	0.949819597839	0.351878630497	0.654407151696	0.0899939827509	-0.269581981847	0.0679416678488	-0.134669494692	0.043440863076
DIMETHISOQUIN	0.266093417649	-0.390338760132	0.366126363701	0.353094061776	0.537596331589	0.311934403082	-0.0160990216806	-0.0407062351726	-0.202396812421
OXOLINIC-ACID	-0.405377216062	0.470654034029	0.264269570916	0.172828351575	-0.15893568539	-0.467057103297	0.157041622198	0.46092627779	-0.189158452084
PURMORPHAMINE	0.214223000223	1.0652042672	0.195148068468	-0.881498519846	-0.229497159165	-0.196945394464	-0.186590961104	-0.597553908776	0.0365485262848
BEKANAMYCIN	-0.821487914447	0.339356359891	-0.834277027005	-0.316607462032	-0.873299177018	-0.912398438401	-0.624315649169	-0.514970625916	-0.937694667215
CINACIGUAT	0.0828012156319	-0.0186751319819	-0.108123165085	-0.189378724211	0.145960838564	-0.323536154474	-0.0598890891527	-0.288475708581	-0.290406640086
NEDAPLATIN	0.0536146272908	-0.112676094489	-0.319365815164	0.999046657404	0.219429399919	0.0557608100919	-0.095391628627	-0.120622274635	-0.0539062507161
DIBUTYL-PHTHALATE	0.285458654396	0.100994391256	0.553250096805	-0.23301304089	0.0244433272832	0.390514537541	0.158372473527	0.387999872956	0.0196237450516
ST-1859	0.183117259361	-0.132692722843	0.769302730907	0.146790317305	0.182017849352	0.660711984641	0.504495106332	-0.0468980056278	0.0130308135452
TROXERUTIN	0.261634166678	0.906751545729	-0.121092666898	-0.440047157056	-0.40533025556	-0.458465697533	0.417514329047		-0.182479777201
TROXERUTIN	-0.377404552462	-0.344283588241	0.275768710765	-0.48304615689	-0.107520332176	-0.179949200962	-0.450408465726	-0.449842495385	-0.577557091643
ETOFENAMATE	0.157636211895		-0.189872341199	1.40218775078	0.0268168890807	0.337359549534	-0.51218013499	0.196198082978	0.0168661866697
CORTICOSTERONE	0.416542562358	-0.175106878062	0.632302636269	0.1122619244	0.00946688558896	0.418073486867	0.0162864150521	-0.0372298054	0.341819975589
NIZATIDINE	0.495508174696	0.552308641312	0.110051722888	0.489307245908	-0.0746783353473	0.124947039728	0.0276005195726	0.271566603905	-0.0823360269843
BROMOPRIDE	0.287574353627	0.175868900149	0.0872145636828	1.16014381286	0.0980752045872	0.182459384232	0.194203257654	-0.104575081335	0.315530939485
N-ACETYLTRYPTAMINE	0.254315991505	0.0821184255932	-0.406220402726	0.308782494935	0.0976963088227	-0.109746411806	-0.0991502641815	-0.10555236834	-0.373175610825
GENIPOSIDIC-ACID	-0.217892914452	0.295556869833	-0.851394846327	0.192473812257	-0.257394669074	0.104727324431	0.00823575024722		0.574072196668
GENIPOSIDIC-ACID	0.0588140677848	0.438800437521	0.801030828382	-0.400458736112	-0.000146595869687	0.0973271725753	0.280998227161	0.0340232096997	-0.185166935356
ZM-336372	-0.32297500461		-0.497538281205	0.467551323659	-0.480431489586	-0.529717095206	-0.00220814356948	-0.539855684561	0.498994212423
HC-030031	0.519344579561	0.103791973418	0.131693316377	1.2148238727	0.48380738003	0.612489666698	0.319087061367	-0.0561401368255	0.506279371365
CINACALCET	0.0854360085266	-0.279414313775	-0.0571251452317		0.419496926159	-0.118178016593	0.347920994122	0.287359589987	0.32122202587
DIFLOXACIN	0.0985836732729	-0.565009879716	0.152549664524	-0.135776153995	-0.0326961681964	0.623285264612	0.164785193056	-0.408224438182	0.335968566184
BI-78D3	-0.454007101539		-1.90369498227	1.65604727845	-1.14085006172	-0.684116736894	-2.67871918035	-2.9567816332	-1.39083298083
TELMISARTAN	0.335838983647	0.558864061452	-0.677260772753	1.08490320636	0.0403245019084	-0.295068801157	-0.0139701476094	0.00412002411575	-0.0837584653914
INDIBULIN	-1.01871110774	0.230040645957	-4.01077883756	-2.0905988959	-2.88838504692	-0.949816985885	-3.48218052398	-2.63521258184	-2.50045041082
DORAMAPIMOD	0.504850169128	0.0863999115919	0.167828958689	-0.826331322069	-0.237171750917	0.19672860957	0.0832233243131	-0.24503654031	0.183407680264
NELFINAVIR	0.451498280232	-0.113535159788	0.47627832048		-0.0493512658457	-0.397455979963	-0.464518404834	-0.0404820919185	-0.0261096847312
NAFTIFINE	-0.281151188185	0.740166921433	-0.246458555183	-1.5230720236	-0.481327114651	-0.663700532826	-0.995690990577	-0.69921911723	-1.20619681448
CYTISINE	0.0571691903912	0.114800893187	-0.597839757681	-0.581859150935	-0.209621938358	-0.274241802922	0.475479965262		0.436421911387
CYTISINE	-0.0973530077051	0.196610591046	0.642753716514	0.475956083791	0.185938115805	0.280614641378	-0.278545045551	0.112547526026	0.265596824168
RESORCINOL	0.746527742769		-0.63025155137	1.16820737465	0.22851342554	0.0654521016892	0.46434513407	0.113192953838	0.860894198545
PHENYLMERCURIC-ACETATE	-3.30166744067	-1.3512985759	-3.52715530036	-1.60302287305	-4.21704141316	-2.070631717	-2.98270802417		-1.39183519849
IRSOGLADINE	-0.471970134332		0.754589014415	-0.934050863206	-0.1696823389	-0.310820245266	0.44029543611	-0.335850840561	0.104248354432
SE-METHYLSELENOCYSTEINE	-0.759342429116	-0.702520611102	-0.613510474285	0.0143536371039	-0.36406795079	-0.585288760622	-0.396181167254	-1.08626126207	0.165567491394
ACITAZANOLAST	0.819028078188	0.187006052105	0.551597662076	0.638906973685	0.306866741845	0.851966802593	0.0542451024059	-0.336468101	-0.529096554963
IKK-2-INHIBITOR-V	-2.33696067983		-2.93965077428	1.5348509537	-1.59956891819	0.465787391443	-3.9852976211	-0.818399682361	-0.429952303921
TAMSULOSIN	0.0390483757446		-0.189688291048	-0.122674093956	0.0382506311829	-0.292502861976	-0.978909873687	-0.728727271632	0.457273557534
ACLIDINIUM	-0.224165799403	0.00304260619903	0.351668913173	1.10144083496	-0.349520029814	-0.152091104514	0.232718447643	-0.0074088890428	-0.0425975188248
NSI-189	-0.887702126791		-0.0438917814171	1.69479246559	-0.372078538094	-0.344897683901	-0.118562587814	0.533167920326	-0.230410360162
AZITHROMYCIN	0.480841979349		-0.0892363888931	0.619695101507	-0.286210742737	0.0958697645131	0.00969777945231	0.0755832157467	0.416137232993
PAZOPANIB	0.350003365612	0.967147111758	-1.49173734003	-1.16106802515	-0.147985086409	0.0608169830331	-0.0527104851451	-0.432065131754	0.499645745625
ICI-118,551	0.0970334392337		-0.895157514821	0.907270048059	0.137747263445	-0.00323687258647	-0.47380886774	-0.310099317861	-0.334182071585
SELENOMETHIONINE	0.267694725874	-0.230009852206	0.213000626619	0.776417812086	-0.000940165857753	-0.10140154033	0.343782486645		0.827841107366
ETRAVIRINE	0.749821434611	0.517151163878	0.404966430084	0.958919481807	0.30129433582	-0.0263045074542	0.591159250134	0.614324638383	0.609229777555
