	NCIH1793_LUNG	MDAMB468_BREAST	SNU601_STOMACH	FTC133_THYROID	SKMEL30_SKIN	SUIT2_PANCREAS	PANC1_PANCREAS	NCIH1975_LUNG	FTC238_THYROID	OC314_OVARY
DEFA5	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.1499999999999999	0.09
DNAAF5	25.02	27.68999999999999	25.930000000000003	24.38000000000001	22.22999999999998	27.709999999999997	44.77000000000002	42.91999999999999	26.29	18.019999999999996
DEFA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DEFA6	0.0	0.0	0.0	0.0	0.0	0.1699999999999999	0.0	0.0	0.0	0.09
OSGIN2	23.27	10.28	6.43	8.64	15.86	23.089999999999996	32.13999999999999	11.720000000000002	8.65	9.78
DEFB1	21.920000000000005	37.50999999999999	1.58	0.6200000000000001	0.1299999999999999	1.27	0.0	1.5199999999999996	0.1100000000000001	0.1400000000000001
SUN1	111.87999999999998	108.71	174.39	94.42999999999998	39.63	65.86000000000004	150.03999999999996	143.79000000000002	128.57999999999998	43.75
OXR1	20.4	20.81	10.23	15.91	20.450000000000003	41.080000000000005	8.85	17.310000000000002	57.00999999999999	23.180000000000007
TMEM74	0.03	0.01	0.0	0.03	0.03	0.0	0.02	0.01	0.4099999999999999	0.6400000000000001
GPR146	2.56	2.580000000000001	0.3599999999999999	1.4899999999999998	2.75	0.2099999999999999	1.8200000000000005	3.62	4.210000000000002	0.49
GPER1	0.54	0.3900000000000001	6.95	2.29	1.4699999999999998	1.66	2.4900000000000015	13.31	0.32	0.4099999999999999
UNCX	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0
TMEM184A	25.6	18.039999999999996	13.779999999999998	0.9399999999999996	0.1299999999999999	4.680000000000001	9.080000000000002	6.720000000000001	7.25	13.730000000000004
NOS3	0.24	0.6499999999999999	6.150000000000006	4.349999999999999	0.1299999999999999	0.3500000000000001	3.09	35.15	1.0	17.609999999999996
SPAG11B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MICALL2	23.229999999999993	22.21	48.22	10.89000000000001	8.56	5.419999999999999	43.599999999999994	33.84000000000001	28.559999999999985	4.9
CA3	0.1499999999999999	0.02	0.4499999999999999	0.49	0.05	0.0	0.03	0.01	0.4199999999999999	1.0700000000000005
INTS1	56.780000000000015	64.54999999999998	63.56000000000002	72.54000000000003	56.11000000000001	34.06	85.42999999999999	82.20000000000002	74.83	44.389999999999965
CDK5	20.909999999999997	32.71	23.59999999999999	68.64	44.47000000000001	35.71999999999999	21.47000000000001	38.94000000000001	49.61000000000001	34.11000000000001
SLC4A2	89.22999999999999	130.48	134.32000000000008	166.23	202.07	146.86	342.24	160.51000000000002	130.69999999999996	110.36
SLC7A13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASTK	35.25000000000002	68.67	36.59	157.76999999999995	73.73	41.92000000000001	53.40000000000001	90.98	113.90000000000003	59.830000000000005
TMUB1	19.46	41.099999999999994	41.01	117.87	38.4	52.02	71.3	29.989999999999995	77.76000000000002	59.3
FMC1	27.01000000000001	19.859999999999992	7.720000000000001	52.52000000000001	14.44	15.069999999999997	8.14	23.65	32.669999999999995	23.00999999999999
GBX1	0.01	0.09	0.01	0.0	0.03	0.0	0.02	1.79	0.01	0.1699999999999999
PHAX	26.15	39.41999999999999	24.319999999999997	23.96999999999999	34.46999999999999	45.669999999999995	46.350000000000016	38.27999999999999	20.010000000000005	20.25
ALDH7A1	70.51000000000002	81.97999999999999	87.81999999999998	57.87999999999998	71.79000000000005	59.800000000000054	33.279999999999994	66.69000000000001	45.170000000000016	74.50999999999999
FOXK1	8.05	16.159999999999997	8.79	7.199999999999999	5.640000000000001	8.940000000000001	11.94	11.269999999999998	6.76	10.73
COX6C	534.8800000000002	411.85	302.57000000000005	342.22000000000025	324.65000000000015	478.12999999999994	377.91000000000014	382.23	400.4499999999998	397.20999999999987
OSR2	2.6500000000000004	17.529999999999994	1.7200000000000002	0.4599999999999999	0.8900000000000001	12.130000000000004	9.96	1.04	1.65	0.3599999999999999
YWHAZ	459.84	772.3800000000002	615.7999999999998	864.5300000000011	902.3800000000006	835.4999999999993	606.9900000000001	565.0	737.2299999999998	396.1799999999998
BAALC	0.1100000000000001	0.2199999999999999	0.08	50.06999999999999	0.03	0.29	0.01	0.02	47.76999999999999	0.02
FZD6	27.75999999999999	47.65999999999998	7.449999999999999	27.039999999999992	30.819999999999993	39.37	22.31	15.310000000000006	65.59	25.74
CTHRC1	2.6	0.75	0.1	12.360000000000005	48.60000000000001	0.8	2.580000000000001	46.06000000000001	125.31	19.590000000000003
SLC25A32	12.94	32.809999999999995	17.26	17.6	31.22	33.28999999999999	22.790000000000003	14.490000000000002	45.170000000000016	18.149999999999995
DCAF13	56.27000000000001	43.94000000000001	56.88999999999999	66.06999999999998	61.51	81.49	121.23000000000002	61.74000000000002	182.9699999999999	63.74000000000002
DCSTAMP	0.0	0.0	0.0	0.0	0.1200000000000001	0.0	0.0	0.0	0.0	0.0
TP53INP1	6.659999999999997	4.269999999999999	0.5899999999999999	0.8500000000000001	2.6900000000000017	1.5	1.7999999999999994	1.3200000000000005	1.0	0.55
INTS8	27.680000000000007	20.39	13.53	17.06	17.019999999999996	54.95000000000003	33.71999999999999	24.180000000000007	18.769999999999996	29.96999999999999
VIRMA	30.14	16.22	18.87	22.040000000000003	23.539999999999996	37.75999999999999	29.999999999999993	28.040000000000006	24.739999999999995	20.739999999999995
FREM1	0.07	0.08	0.01	0.08	2.359999999999999	0.06	0.03	0.24	0.06	0.2099999999999999
GEM	10.529999999999998	0.53	0.8799999999999999	25.249999999999996	2.1	10.22	14.830000000000004	15.980000000000004	17.989999999999995	0.81
PDP1	42.77000000000002	14.770000000000003	6.86	39.12000000000001	29.03000000000001	12.079999999999998	4.910000000000002	65.90999999999998	28.29	5.74
TMEM67	5.4	1.7599999999999998	2.0800000000000005	4.139999999999999	7.579999999999998	6.450000000000001	6.64	5.62	7.24	6.31
WASHC5	39.390000000000015	14.47	28.72000000000001	25.179999999999996	32.15999999999999	40.31999999999999	23.67	37.43999999999999	42.81	22.56999999999998
RPP25L	26.070000000000004	50.96999999999999	17.549999999999997	43.3	12.79	22.429999999999993	30.899999999999988	27.26	26.340000000000007	41.31999999999999
FAM219A	16.090000000000003	19.199999999999996	5.970000000000001	15.429999999999996	11.720000000000002	4.730000000000001	28.460000000000008	16.379999999999995	33.29999999999999	3.49
C9orf24	1.5	0.3799999999999999	1.2800000000000002	7.120000000000003	0.1599999999999999	0.0	0.3900000000000001	0.8399999999999999	0.2099999999999999	2.29
SNAPC3	23.19	11.949999999999998	7.050000000000001	22.83	8.05	20.22	10.18	7.080000000000002	25.430000000000003	20.97
MYORG	12.69	14.26	11.61	10.33	0.4399999999999999	2.72	2.3899999999999997	3.25	8.210000000000003	5.640000000000001
NUDT2	19.15	14.869999999999996	19.18	25.440000000000005	14.580000000000002	50.940000000000005	43.94000000000001	21.370000000000008	51.59	20.719999999999995
TMEM65	7.949999999999997	4.509999999999999	3.879999999999998	7.109999999999999	4.010000000000002	6.120000000000001	4.210000000000002	4.390000000000001	13.52	3.259999999999999
PSIP1	77.77999999999999	60.31000000000002	44.19	40.60000000000001	28.120000000000008	91.87	29.920000000000005	31.62000000000001	115.23	96.98999999999998
CCDC171	0.9600000000000002	0.9700000000000002	0.3500000000000001	0.4499999999999999	22.500000000000004	0.5699999999999998	0.6699999999999999	0.48	0.8500000000000001	1.1100000000000003
UBAP1	31.20000000000001	36.400000000000006	24.260000000000005	29.120000000000005	12.800000000000002	30.98999999999999	40.67000000000001	27.18999999999999	42.02999999999999	18.32
DIRAS2	5.71	0.56	0.0	0.05	0.0	0.3500000000000001	0.0	0.0	0.01	0.1899999999999999
SYK	13.550000000000002	14.61	11.170000000000002	0.09	0.03	5.659999999999998	0.05	1.4799999999999995	0.06	0.3799999999999999
NIPSNAP3B	4.52	0.4599999999999999	0.02	0.5699999999999998	0.1100000000000001	1.63	0.1100000000000001	0.6499999999999999	1.4899999999999998	2.19
ABCA1	12.879999999999995	0.1999999999999999	0.1100000000000001	3.380000000000001	0.4099999999999999	3.74	0.1899999999999999	18.660000000000004	7.040000000000001	2.4999999999999996
NFIL3	21.019999999999996	15.11	4.2200000000000015	17.62	5.7299999999999995	17.870000000000005	7.730000000000004	21.36	14.47	9.170000000000003
LETM2	4.210000000000002	8.059999999999999	8.25	3.5900000000000007	1.2999999999999998	0.78	0.2299999999999999	17.46	32.99999999999999	2.4100000000000006
METTL2B	13.259999999999998	15.819999999999997	14.319999999999991	28.30999999999999	15.740000000000006	30.37000000000001	21.539999999999996	23.729999999999997	18.530000000000005	16.130000000000003
PRKACG	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.01	0.0
FXN	22.21	7.410000000000002	23.199999999999996	13.46	13.779999999999998	19.07	16.19	19.659999999999997	17.970000000000002	17.019999999999996
ZMAT4	0.0	0.8900000000000001	0.0	1.73	0.01	0.0	0.01	0.0	0.31	0.0
NKX6-3	0.01	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0
TMEM71	0.01	0.02	1.4299999999999995	0.04	0.1100000000000001	0.0	0.0	0.1599999999999999	0.31	0.0
MAMDC2	2.11	0.33	0.05	0.8999999999999999	0.07	0.03	1.23	1.16	3.0299999999999994	0.6499999999999999
PRSS37	0.0	0.02	0.0	0.02	0.0	0.0	0.0	0.02	0.08	0.09
CPA6	1.3200000000000005	0.0	0.3	0.05	0.0	0.05	0.0	0.0	0.25	0.0
C8orf34	0.01	0.0	0.02	0.08	0.0	0.0	0.02	0.0	0.04	0.09
TMC1	0.5800000000000001	5.610000000000006	0.1	0.0	0.04	0.01	0.1799999999999999	0.24	0.03	0.0
ALDH1A1	232.74000000000004	6.710000000000001	54.34	0.48	2.8600000000000008	7.6800000000000015	0.49	0.3400000000000001	2.8	0.25
KDM1B	2.92	21.209999999999997	10.289999999999996	4.61	12.39	2.75	15.200000000000005	7.379999999999997	8.409999999999998	11.31
HGSNAT	13.07	10.41	12.920000000000003	18.850000000000012	24.709999999999994	10.57	5.669999999999999	12.859999999999998	7.990000000000002	15.260000000000003
RASEF	6.76	12.859999999999998	8.720000000000002	3.0200000000000005	0.1899999999999999	11.280000000000005	1.44	7.809999999999999	9.539999999999996	5.690000000000001
GKAP1	6.240000000000001	5.860000000000002	1.0300000000000002	3.410000000000001	0.47	6.100000000000001	1.8600000000000003	1.7599999999999998	8.31	4.650000000000001
KIF27	0.9300000000000002	3.42	0.81	1.1	0.5800000000000001	3.4399999999999986	0.71	1.9099999999999997	1.42	3.2
C9orf64	18.44	5.18	6.880000000000003	15.8	9.55	7.690000000000003	14.07	16.62	17.570000000000004	29.640000000000008
HNRNPK	484.4899999999999	584.7599999999999	308.9200000000001	404.9200000000002	470.7800000000002	640.8899999999998	532.8399999999997	551.59	674.5300000000002	487.3599999999998
SSMEM1	0.0	0.0	0.0	0.04	0.02	0.0	0.0	0.02	0.0	0.02
SVEP1	9.170000000000003	0.69	0.3999999999999999	0.26	0.01	0.03	0.0	0.01	0.04	0.02
TRPV6	0.01	34.21000000000001	0.9600000000000002	0.02	0.07	0.04	0.01	0.8	0.04	0.1499999999999999
LLCFC1	0.0	0.1100000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0
ANKS6	23.11	12.81	10.0	34.83000000000002	13.46	15.959999999999996	10.59	15.419999999999998	21.28	16.57
FBP1	2.06	4.969999999999999	0.1299999999999999	0.1699999999999999	0.05	59.89999999999999	0.04	10.97	0.08	0.1699999999999999
PGAP4	17.589999999999993	0.05	4.460000000000001	1.4699999999999998	0.02	7.9	6.74	0.02	8.47	4.169999999999999
ZHX1	26.500000000000007	17.83	19.3	14.2	7.809999999999999	32.38000000000001	17.22	17.089999999999996	35.64	12.210000000000004
CFAP47	0.01	0.0	0.0	0.1899999999999999	0.01	0.0	0.0	0.01	0.03	0.1400000000000001
CYBB	0.01	0.1699999999999999	0.6299999999999999	0.26	0.03	0.32	0.04	0.01	0.03	0.29
DYNLT3	17.380000000000003	24.270000000000007	11.91	41.81999999999999	72.82000000000001	29.980000000000015	13.180000000000003	24.64	50.15999999999999	24.319999999999997
METTL27	4.099999999999999	0.1299999999999999	1.2599999999999998	6.06	0.79	6.98	1.4899999999999998	1.9299999999999995	3.3200000000000003	12.849999999999998
MID1IP1	38.15	35.41999999999999	31.97000000000002	43.419999999999995	48.77	34.31000000000002	8.710000000000003	66.15000000000002	46.55	78.12000000000003
SHOC1	4.85	0.4199999999999999	0.01	0.1100000000000001	0.08	0.1200000000000001	0.26	8.01	0.8799999999999999	1.19
CXorf58	0.05	0.09	0.02	0.06	0.0	0.0	0.06	0.1299999999999999	0.1200000000000001	0.1299999999999999
KIAA1958	6.74	2.16	1.4500000000000002	1.6799999999999995	1.65	5.29	2.5899999999999994	1.95	3.0200000000000005	2.9699999999999993
PTCHD1	0.0	3.49	0.0	0.1299999999999999	0.0	0.01	0.2299999999999999	0.0	0.04	0.28
RNF183	0.0	0.1	0.3	0.06	0.07	0.0	0.01	0.0	0.09	0.04
ASB11	0.0	0.01	0.0	0.06	0.02	0.0	0.0	0.01	0.0	0.0
PCDH19	0.6400000000000001	0.6099999999999999	0.03	0.01	0.01	0.0	0.01	0.0	0.0	0.04
PIGA	8.040000000000001	7.429999999999996	3.84	5.919999999999999	14.86	11.89	3.870000000000001	10.100000000000003	13.06	7.440000000000001
VEGFD	0.6800000000000002	0.03	0.03	0.1	0.48	0.1400000000000001	0.05	0.03	0.0	0.27
OR1Q1	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.1499999999999999
OR1K1	0.0	0.0	0.02	0.05	0.0	0.0	0.0	0.05	0.03	0.0
STRBP	32.88	21.79	17.74	16.57	9.720000000000002	16.339999999999996	27.58	18.76000000000001	18.580000000000005	8.7
CLDN3	6.33	37.6	3.2300000000000013	1.4299999999999995	0.1400000000000001	6.8999999999999995	4.040000000000001	3.69	0.8	13.79
GAPVD1	26.829999999999995	14.830000000000004	13.23	14.529999999999992	11.96	26.750000000000004	13.360000000000012	20.5	25.720000000000017	16.919999999999998
CARD19	73.05000000000001	31.559999999999995	18.4	52.25	52.37000000000004	40.959999999999994	50.26	29.980000000000015	39.390000000000015	25.69
WNK2	5.659999999999998	23.950000000000003	0.08	0.05	2.1	2.9299999999999997	1.7800000000000002	0.9700000000000002	0.1499999999999999	4.870000000000003
ATP7A	4.78	3.5700000000000003	2.6	4.169999999999999	8.260000000000002	4.09	5.700000000000001	3.9000000000000017	6.269999999999999	4.730000000000001
ZNF367	10.419999999999998	14.840000000000002	3.3499999999999996	6.09	9.21	15.380000000000004	10.429999999999998	6.820000000000001	10.72	8.489999999999998
NLGN4Y	0.0	0.01	0.06	0.0	0.07	0.0	0.0	0.0	0.0	0.07
HDX	3.259999999999999	0.01	0.0	1.0099999999999998	0.0	1.5499999999999998	1.3200000000000005	1.1	2.83	2.96
NDUFB6	73.06000000000002	49.09000000000002	61.109999999999985	100.76000000000003	49.22999999999999	86.21000000000002	103.51	92.5	139.67999999999998	82.69
AQP7	0.1100000000000001	0.27	0.3	0.0	0.01	0.5	0.01	0.08	0.01	0.0
NOL6	38.309999999999995	15.759999999999994	42.33	27.61000000000001	20.67000000000001	35.75	50.11000000000001	28.370000000000005	65.57000000000001	21.93
AQP3	74.17000000000002	29.30999999999999	29.269999999999996	1.3200000000000005	0.3400000000000001	39.81000000000002	0.6800000000000002	8.47	2.01	0.33
TRMT10B	5.39	17.8	6.160000000000002	4.400000000000001	2.88	5.919999999999999	6.3599999999999985	6.790000000000001	9.920000000000002	6.5200000000000005
VCP	191.01	440.5400000000001	198.81999999999996	237.50999999999996	157.73000000000002	191.34999999999988	438.5700000000001	172.63000000000005	346.4600000000001	143.40999999999997
PIGO	17.2	73.94999999999999	10.679999999999998	28.03000000000001	13.389999999999995	24.15	56.37999999999999	15.11	34.64999999999999	22.930000000000003
STOML2	118.43999999999996	235.87	155.28000000000003	139.28999999999996	115.17	159.52000000000007	243.25000000000003	138.24999999999997	208.77999999999992	147.59999999999997
BRWD3	7.7900000000000045	6.069999999999999	1.88	2.83	3.12	4.460000000000001	5.29	6.64	7.320000000000002	5.91
SLITRK5	0.5800000000000001	0.06	0.0	5.57	0.0	0.04	0.1499999999999999	0.0	3.9399999999999986	4.169999999999999
MELK	31.980000000000025	132.94000000000008	48.620000000000005	43.35000000000001	27.090000000000007	56.16	98.85	46.2	60.70000000000001	36.56
ARMC3	0.3400000000000001	0.1499999999999999	0.1	0.2099999999999999	0.0	0.28	0.1899999999999999	0.29	0.3799999999999999	1.12
OTUD1	3.0200000000000005	4.700000000000003	2.72	1.99	2.1699999999999995	3.380000000000001	1.04	10.690000000000005	1.2400000000000002	1.5700000000000005
ARHGAP12	12.61999999999999	9.060000000000002	21.39	7.75	20.460000000000004	38.33	14.28	11.750000000000004	7.66	11.239999999999998
FAT3	1.0099999999999998	1.0700000000000005	0.01	0.01	0.0	0.1299999999999999	0.01	0.0	0.0	0.03
DEUP1	0.0	0.04	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.1599999999999999
HECTD2	4.099999999999999	4.030000000000001	1.12	1.71	5.360000000000001	3.0200000000000005	4.750000000000001	2.6500000000000004	3.17	5.1000000000000005
SLC7A3	0.0	0.0	0.01	0.02	0.0	0.0	0.01	0.0	0.01	0.0
FBXO33	7.65	4.400000000000001	6.87	8.09	8.129999999999999	6.95	4.23	7.780000000000001	6.570000000000001	4.08
INTS6L	8.800000000000002	0.05	0.08	2.02	0.3	2.7099999999999995	11.29	3.0200000000000005	3.289999999999999	11.08
GPR101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
CLDN2	0.08	0.8500000000000001	36.86999999999999	0.1299999999999999	0.05	109.55999999999996	0.03	0.1599999999999999	0.26	0.25
LRFN5	0.0	0.01	0.0	0.9300000000000002	0.09	0.0	2.4299999999999997	0.0	0.6699999999999999	0.01
LRRC18	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0
SPTSSA	34.130000000000024	32.239999999999995	21.06	41.42999999999999	37.459999999999994	23.51	19.88	39.81000000000002	25.980000000000004	26.890000000000004
WRN	9.53	4.910000000000002	6.500000000000001	3.7300000000000018	5.29	4.099999999999999	3.2699999999999996	7.080000000000002	10.7	6.699999999999999
MARCHF8	10.130000000000004	7.529999999999998	4.09	9.560000000000002	8.47	9.99	31.710000000000008	11.09	12.949999999999998	8.210000000000003
TSHR	0.1200000000000001	0.0	0.0	3.33	0.0	0.0	0.02	0.1	0.28	0.1400000000000001
CFL2	106.40000000000003	10.28	9.03	150.31	43.04999999999999	16.49	69.0	57.63	80.78000000000002	23.250000000000004
SUGT1	45.97000000000001	48.06000000000002	41.29999999999999	42.720000000000006	44.43000000000001	64.44	52.990000000000016	37.209999999999994	68.95000000000002	88.78999999999999
GTF2A1	8.409999999999998	13.360000000000012	10.61	16.299999999999997	13.93	9.890000000000002	10.449999999999996	13.23	11.45	9.489999999999998
ZCCHC24	7.379999999999997	1.33	0.91	14.47	10.78	3.55	1.7499999999999996	5.669999999999999	9.36	1.7200000000000002
PGM2L1	7.109999999999999	6.720000000000001	0.6299999999999999	5.210000000000001	2.88	1.5700000000000005	4.030000000000001	9.96	3.3100000000000005	2.22
PHYHIPL	0.77	0.0	0.01	0.9399999999999996	0.0	0.0	0.01	0.01	0.02	0.1
SLC16A9	3.91	0.02	0.0	10.24	0.04	0.06	0.02	1.56	0.03	6.680000000000003
FOLR2	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0
INPPL1	69.75	71.94000000000001	47.50000000000001	47.100000000000016	199.48	80.10000000000004	60.44000000000001	47.09000000000002	63.45000000000002	35.27000000000001
PHOX2A	0.08	0.09	0.02	0.0	0.0	0.0	0.0	0.0	0.05	0.0
MBL2	0.0	0.0	0.0	0.0	0.03	0.0	0.01	0.0	0.0	0.0
GJB2	0.8900000000000001	0.99	20.360000000000003	2.0	0.1499999999999999	3.0100000000000016	5.82	0.4499999999999999	6.6	0.8
CRYL1	15.219999999999995	7.24	10.41	14.39	31.450000000000003	11.04	7.490000000000002	8.989999999999997	4.31	15.15
REEP3	13.239999999999998	14.770000000000003	13.410000000000002	8.33	17.2	19.1	39.78	13.259999999999998	9.63	11.659999999999997
HEPACAM	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKA3	11.859999999999998	23.199999999999996	19.31	18.580000000000005	19.41	27.100000000000005	18.429999999999996	21.27	29.059999999999995	13.389999999999995
MICU2	22.880000000000003	28.040000000000006	26.890000000000004	27.840000000000003	18.090000000000003	29.26	27.26	21.55999999999999	31.190000000000005	20.93
DDIAS	5.860000000000002	11.490000000000002	10.87	11.580000000000004	7.5	20.22	21.539999999999996	14.569999999999997	15.929999999999996	11.52
PCF11	33.800000000000004	26.31	23.27999999999999	16.790000000000003	14.82	27.250000000000004	34.489999999999995	25.58	23.0	30.15
PKNOX2	0.0	0.02	0.02	0.02	7.960000000000003	0.0	0.04	0.01	0.01	0.01
RPL10L	0.0	0.0	0.0	5.250000000000001	0.0	0.0	0.0	0.0	0.0	0.0
LRR1	36.24	32.75	20.710000000000008	55.069999999999986	41.15999999999999	35.03999999999999	27.840000000000003	39.67000000000001	37.64999999999999	27.499999999999993
RPL36AL	537.9500000000011	332.88000000000005	356.3800000000001	568.5899999999993	380.6800000000001	395.94999999999993	392.59	467.02000000000015	322.54999999999995	465.08999999999986
DNAAF2	9.13	8.759999999999996	6.920000000000001	12.43	7.820000000000002	9.62	7.699999999999999	9.23	7.27	9.35
DEPP1	5.010000000000001	16.970000000000002	1.6	2.76	0.3900000000000001	0.6499999999999999	8.759999999999996	18.549999999999994	3.3400000000000007	0.1400000000000001
MAGEC3	0.07	0.0	0.0	0.27	0.05	0.0	0.0	0.0	0.8700000000000001	0.08
ZNF22	9.84	14.010000000000002	21.329999999999995	16.379999999999995	8.129999999999999	8.65	13.439999999999998	11.09	9.060000000000002	14.010000000000002
KLHDC2	41.36000000000002	22.9	15.210000000000004	35.38000000000001	17.58	25.670000000000005	14.330000000000002	30.110000000000007	21.1	39.52000000000001
EML5	2.5500000000000007	2.3	0.01	0.1400000000000001	0.04	1.79	0.01	1.8299999999999996	0.5899999999999999	2.1499999999999995
NEMF	33.57000000000001	33.5	22.890000000000004	34.74000000000001	28.859999999999992	40.78000000000002	23.37	31.020000000000003	19.63	30.550000000000004
RPUSD4	21.430000000000007	32.07	29.56000000000001	12.58999999999999	14.9	45.92	42.150000000000006	21.22000000000001	17.1	18.83
ARF6	28.30999999999999	36.77	32.48	87.80999999999997	44.07999999999999	75.07999999999998	42.98000000000001	55.19000000000001	32.20000000000001	21.36
TTC8	21.610000000000003	10.199999999999996	5.599999999999999	25.680000000000003	14.460000000000004	10.199999999999996	6.43	37.15	12.199999999999983	19.88
TMEM63C	7.16	0.6299999999999999	0.01	1.4299999999999995	0.09	0.2099999999999999	0.2299999999999999	1.59	2.7	2.8099999999999983
NGB	0.03	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.0
NOXRED1	0.5	0.09	0.1100000000000001	0.1599999999999999	0.1200000000000001	0.5800000000000001	0.09	0.8500000000000001	0.3599999999999999	0.4199999999999999
CDX2	0.1100000000000001	0.08	17.250000000000004	0.08	0.06	18.420000000000005	1.6100000000000008	0.0	0.04	0.9399999999999996
AMER2	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.01	0.0
AKR1E2	16.029999999999998	4.349999999999999	0.0	0.08	6.43	4.77	2.28	13.16	0.0	8.059999999999999
KBTBD6	5.370000000000002	3.3499999999999996	2.4900000000000015	2.28	4.93	5.949999999999999	4.44	2.7	4.67	6.84
SSX5	0.05	0.0	0.0	3.54	0.0	0.0	0.0	0.0	0.0	0.25
SSX3	0.0	0.0	0.0	0.27	0.0	0.0	0.03	0.0	0.0	0.0
OTX2	0.01	0.05	0.0	1.7399999999999998	0.0	0.0	0.0	0.0	0.07	0.06
FAAH2	2.21	6.0	4.33	0.4199999999999999	0.0	0.49	0.05	0.78	0.1100000000000001	12.79
DRGX	0.03	0.02	0.0	0.6099999999999999	0.0	0.29	0.2199999999999999	0.31	0.6000000000000001	0.0
NUDT5	107.78	75.61000000000001	72.72000000000001	84.57000000000001	87.90000000000005	110.56999999999998	66.54999999999998	88.44999999999997	83.25000000000001	60.420000000000016
DACT1	0.1	0.04	0.04	4.300000000000001	15.999999999999996	0.8199999999999998	0.02	0.01	0.31	0.08
OXGR1	0.07	0.3999999999999999	0.01	0.02	0.0	0.0	0.01	0.0	0.0	0.06
UCMA	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0
BEND7	6.970000000000006	3.81	2.7099999999999995	7.529999999999998	0.07	15.819999999999997	1.96	2.67	31.700000000000003	7.629999999999999
ATP5F1C	244.59999999999997	329.3999999999999	351.96999999999997	336.2900000000001	390.93	502.16000000000025	224.16999999999993	275.79999999999995	286.7199999999999	377.2900000000001
PRPF18	14.019999999999998	18.65000000000001	13.52	14.39	17.94	16.339999999999996	11.44	17.1	19.57	14.319999999999991
TAF3	2.6500000000000004	4.919999999999999	4.2200000000000015	4.240000000000001	4.650000000000001	4.910000000000002	2.95	4.809999999999999	5.239999999999999	3.709999999999999
VSTM4	0.01	0.01	0.0	6.790000000000001	0.01	0.05	0.02	0.0	13.050000000000002	1.3200000000000005
VDAC2	219.02999999999992	230.6299999999999	156.80000000000004	148.72999999999996	254.25000000000003	196.71999999999997	352.55999999999995	196.00000000000003	192.69999999999996	142.90999999999997
SOHLH1	0.03	0.0	0.04	0.0	0.02	0.0	0.01	0.0	0.02	0.0
COMTD1	22.950000000000003	23.880000000000003	13.210000000000004	20.749999999999993	8.900000000000006	17.700000000000003	23.409999999999993	17.18	7.539999999999999	21.45
SLC18A2	0.05	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.04
PDZD8	9.73	9.19	14.710000000000006	5.669999999999999	9.99	28.25999999999999	20.28000000000001	25.879999999999995	10.14	17.2
ZNF503	9.21	4.69	21.680000000000007	9.55	31.62000000000001	1.99	6.680000000000003	0.5800000000000001	3.370000000000001	8.73
ABRAXAS2	7.91	7.129999999999999	8.66	6.28	12.449999999999998	15.02	15.59	12.56	9.78	9.29
QSOX2	20.67000000000001	10.849999999999998	14.410000000000002	27.199999999999996	14.98	17.519999999999996	28.76	13.25	45.649999999999984	14.749999999999991
FAM204A	36.43000000000001	41.67999999999999	38.14000000000001	24.85	39.09000000000002	48.80000000000001	66.97	49.03	42.239999999999995	33.599999999999994
NSD1	15.680000000000003	24.489999999999995	13.490000000000004	8.89	9.329999999999997	15.260000000000003	14.879999999999995	10.820000000000004	6.109999999999999	11.04
PRDX3	201.48	102.56	249.10000000000005	119.40000000000002	210.61000000000004	453.8400000000002	296.36	226.86000000000004	190.93000000000004	253.1599999999999
ENOX2	4.989999999999999	13.68	9.52	11.239999999999998	8.800000000000002	3.5599999999999996	6.109999999999999	12.570000000000004	17.449999999999996	7.780000000000001
GHITM	190.27999999999992	147.00000000000003	152.17000000000002	137.09	174.24	168.09000000000003	188.39	184.03000000000003	126.37999999999997	122.63
CLEC1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNAPC4	8.409999999999998	9.13	9.04	4.730000000000001	9.199999999999998	7.35	6.240000000000001	11.580000000000004	9.310000000000002	6.34
TMEM52B	0.01	6.699999999999999	0.05	0.05	0.01	0.0	0.05	0.01	0.0	8.7
