	PANC0203_PANCREAS	NIHOVCAR3_OVARY	RT112_URINARY_TRACT	NCIN87_STOMACH	PC14_LUNG	HCC1143_BREAST	639V_URINARY_TRACT	KMRC3_KIDNEY	ONCODG1_OVARY
PRG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2L6	66.70000000000002	65.24000000000001	16.130000000000003	54.65999999999999	67.31000000000002	71.87000000000002	51.36999999999998	403.46	77.76000000000002
ZDHHC5	34.24	46.819999999999986	58.15000000000001	49.46000000000002	60.07000000000001	62.92000000000001	46.55	65.0	41.32999999999999
MED19	12.31	23.78	25.879999999999995	15.769999999999996	29.94	24.750000000000004	27.26	21.90000000000001	19.160000000000007
ZFAND3	19.769999999999996	34.63	28.989999999999988	14.140000000000002	25.930000000000003	29.840000000000003	37.35999999999999	60.39	29.930000000000003
NPTN	68.07	72.02999999999997	154.51999999999998	182.68999999999997	82.69	204.01000000000005	78.39000000000001	316.67000000000013	50.899999999999984
KAT6B	4.2200000000000015	20.129999999999995	5.530000000000001	7.429999999999996	8.359999999999998	7.940000000000001	10.100000000000003	5.489999999999999	49.59000000000001
SAMD8	6.549999999999999	14.359999999999998	5.4799999999999995	7.59	7.440000000000001	9.62	9.080000000000002	8.88	48.25999999999999
RAB11FIP1	8.85	12.31	8.210000000000003	24.15	12.1	27.140000000000008	6.19	59.98	13.450000000000005
UNC5D	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.01
GLYATL2	0.01	0.0	0.0	0.03	0.0	1.0300000000000002	0.73	1.5300000000000002	0.01
UTP14A	14.490000000000002	34.78999999999999	20.120000000000005	33.39999999999999	40.910000000000025	41.99	34.169999999999995	14.73	33.239999999999995
AIFM1	22.890000000000004	66.05999999999999	41.22999999999999	59.569999999999986	74.53000000000002	49.83000000000003	86.19	29.96	53.989999999999995
MAPK13	35.31000000000001	3.5299999999999994	49.03	12.530000000000005	47.7	12.220000000000002	4.030000000000001	2.38	3.09
BAG4	4.98	11.639999999999992	3.1899999999999986	3.92	3.6099999999999985	7.66	10.0	7.390000000000001	6.820000000000001
MS4A1	0.07	0.0	0.0	0.0	0.0	0.1400000000000001	0.0	0.06	0.03
TBC1D31	24.97	20.18000000000001	16.339999999999996	18.079999999999995	15.289999999999996	27.800000000000008	19.58	13.96	17.509999999999998
NTAQ1	21.22000000000001	22.530000000000005	25.760000000000005	18.269999999999996	14.85	39.78	16.029999999999998	11.180000000000003	18.82
ATAD2	44.41	33.46	50.209999999999994	46.36999999999999	21.36	126.11	56.32999999999999	10.839999999999998	20.610000000000003
FBXO32	17.970000000000002	4.129999999999999	5.2299999999999995	4.680000000000001	11.52	27.41	0.76	4.32	2.56
NSMCE2	31.389999999999993	26.67	44.109999999999985	43.450000000000024	30.6	72.68000000000002	32.34	29.200000000000006	20.159999999999997
ZNF689	3.2	2.729999999999999	5.71	3.289999999999999	4.880000000000002	9.85	4.4799999999999995	4.78	2.5899999999999994
PRR14	19.489999999999995	7.829999999999998	18.149999999999995	16.860000000000003	19.89999999999999	48.18999999999998	27.67	27.920000000000012	12.520000000000003
FBRS	35.31000000000001	21.93	31.320000000000007	42.620000000000005	45.3	46.26999999999999	26.769999999999996	49.73	17.870000000000005
FRRS1	2.22	2.89	3.5900000000000007	8.37	1.1100000000000003	2.35	0.27	5.429999999999999	2.16
PHKG2	30.330000000000005	23.68	27.73	26.539999999999992	36.05999999999999	87.46000000000001	34.02	33.57000000000001	21.510000000000023
MFSD14A	15.170000000000003	32.07	31.75	33.67	23.760000000000005	19.800000000000004	20.92	53.52000000000001	29.649999999999995
SASS6	6.0	8.22	8.11	8.38	3.45	7.890000000000001	7.099999999999998	3.33	5.7700000000000005
COX6A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1100000000000003	0.0
ITGAD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05
ADGRG4	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.24	0.0
ZIC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1299999999999999	0.0
MALSU1	31.06000000000001	56.98	44.56000000000002	57.63	78.15999999999998	35.36	88.73	81.82000000000002	55.40999999999999
VPS8	19.769999999999996	16.650000000000002	11.44	13.74	13.81	28.619999999999997	12.010000000000003	18.379999999999995	10.44
GALK2	16.610000000000003	17.339999999999996	15.79	21.6	18.78000000000001	29.75999999999999	15.459999999999996	23.980000000000004	12.1
LHFPL4	0.03	0.3	0.0	0.08	0.01	0.05	0.0	0.01	0.07
B3GNT7	1.4899999999999998	0.6600000000000001	1.8499999999999996	2.9699999999999993	7.66	2.19	0.05	0.1699999999999999	0.9799999999999998
MPV17L	0.8799999999999999	0.1799999999999999	0.0	0.0	0.0	0.01	0.0	0.01	0.01
BUB1B	36.2	66.64	57.42000000000001	62.030000000000015	35.74	59.880000000000024	86.75000000000001	25.340000000000003	51.099999999999994
PDE6D	20.109999999999996	4.44	21.27	23.3	27.109999999999996	27.019999999999992	28.090000000000003	17.609999999999996	6.029999999999999
EIF4A2	480.8	449.9200000000003	367.55000000000007	224.71999999999997	335.29000000000013	315.8100000000001	425.64999999999975	288.58000000000004	418.4200000000002
BRPF1	6.19	11.35	10.23	15.11	9.53	33.83	26.470000000000017	6.6	10.7
RPUSD3	12.029999999999998	22.950000000000003	44.45000000000001	32.46	35.35000000000001	80.08000000000003	61.69	16.750000000000004	24.22
SST	0.3999999999999999	0.4399999999999999	0.0	0.0	0.0	0.1299999999999999	0.0	0.0	0.07
TATDN2	5.990000000000001	19.91	20.79	25.489999999999995	15.27	22.08	39.29	12.839999999999998	15.219999999999995
GHRL	0.1	0.3400000000000001	0.31	0.29	0.3400000000000001	0.49	0.49	0.24	0.6699999999999999
SEC13	36.84000000000001	83.72000000000004	111.57	83.53	106.01	107.92	177.76000000000002	49.19999999999999	100.26000000000003
EXOG	6.389999999999999	6.98	9.560000000000002	4.289999999999999	3.070000000000001	12.02	21.76	3.5200000000000005	5.760000000000002
NTAN1	17.920000000000005	10.089999999999998	39.34999999999999	15.520000000000003	29.479999999999997	46.490000000000016	29.899999999999995	51.31999999999999	10.12
SHCBP1L	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMNAT2	1.19	16.5	3.410000000000001	1.95	12.87	6.17	1.4899999999999998	0.4099999999999999	2.6
ZFYVE9	2.7	9.45	5.839999999999999	11.509999999999998	8.160000000000005	5.2299999999999995	13.779999999999998	5.32	8.25
ATP2B2	0.02	4.289999999999999	0.01	0.04	0.0	0.1	0.01	0.02	5.04
LYZL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMG1	21.379999999999992	19.289999999999996	19.709999999999997	27.9	19.450000000000003	64.29999999999998	21.34	22.97	12.990000000000002
FCHO2	8.539999999999997	25.95	11.140000000000002	12.419999999999987	5.82	10.650000000000002	7.890000000000001	22.160000000000007	12.449999999999998
RBPMS	4.839999999999999	29.53000000000001	27.109999999999996	2.9699999999999993	8.190000000000001	6.649999999999998	1.71	174.06999999999994	14.100000000000003
TMEM171	3.0600000000000014	0.6400000000000001	0.8500000000000001	4.86	9.86	4.910000000000002	0.4099999999999999	3.82	0.2199999999999999
KLHL40	0.01	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C8A	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMP4	0.53	0.2199999999999999	0.6299999999999999	0.69	15.4	2.89	0.04	0.03	0.29
SYN2	0.5	0.5899999999999999	0.1100000000000001	1.7999999999999994	0.32	0.03	0.03	0.01	0.51
NRG1	0.49	16.429999999999996	0.6699999999999999	0.8	0.53	9.27	0.4199999999999999	42.620000000000005	12.449999999999998
ODR4	14.869999999999996	19.6	10.86	13.749999999999998	9.37	19.670000000000005	5.980000000000003	14.97	9.95
CPT2	6.179999999999999	23.840000000000003	12.82	13.480000000000002	21.11	8.260000000000002	14.26	5.210000000000001	16.58
NECAP2	26.94	23.55999999999999	39.21000000000001	16.829999999999995	35.39000000000001	35.580000000000005	38.43	35.660000000000004	21.690000000000005
LRP8	11.93	8.98	39.08	28.09999999999999	46.02000000000001	21.230000000000004	20.5	3.1499999999999995	14.86
CDCP2	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.02	0.03
PAXIP1	8.93	8.98	11.02	1.0	11.85	8.05	16.169999999999998	11.149999999999997	7.870000000000006
STEAP2	13.43	4.79	0.1400000000000001	17.089999999999996	2.4100000000000006	1.7800000000000002	1.7800000000000002	5.52	2.620000000000001
SSBP3	3.999999999999999	19.18	12.83	13.17	9.46	15.27	19.15	11.670000000000002	19.430000000000003
HTR5A	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLDN12	24.949999999999992	22.15	17.430000000000003	19.789999999999996	25.26	15.810000000000006	17.109999999999996	38.220000000000006	16.32
MMP14	82.32000000000001	1.4	207.77	18.99	13.180000000000003	120.52	66.43000000000002	276.7800000000001	12.330000000000004
FZD1	1.2400000000000002	2.99	3.08	3.96	1.6100000000000008	3.0299999999999994	2.580000000000001	13.779999999999998	0.8399999999999999
GATAD1	14.270000000000003	17.270000000000003	22.69	12.969999999999992	13.93	9.170000000000003	14.840000000000002	28.980000000000004	24.699999999999992
SUSD3	1.0099999999999998	8.23	0.0	2.23	4.280000000000001	2.4999999999999996	0.0	0.6299999999999999	7.27
TMED6	0.79	0.2099999999999999	0.33	0.6499999999999999	0.3	0.5899999999999999	0.9200000000000002	0.53	0.1899999999999999
CLEC18A	0.3799999999999999	0.05	0.1999999999999999	0.69	0.3500000000000001	1.5700000000000005	0.24	1.0099999999999998	0.6600000000000001
DHRS4	23.659999999999997	36.820000000000014	42.46	21.95	27.800000000000008	20.64	36.05	53.35	27.61000000000001
C1orf158	0.0	0.06	0.0	0.01	0.0	0.0	0.0	0.01	0.0
CLEC18C	0.06	0.07	0.03	0.09	0.0	0.33	0.02	0.1699999999999999	0.47
ARMC12	0.28	0.6099999999999999	0.04	0.07	0.1699999999999999	0.26	0.04	0.1899999999999999	0.3700000000000001
DDX19B	21.179999999999996	16.010000000000005	36.8	30.18	34.67	16.49	39.719999999999985	42.15999999999999	21.940000000000005
ST3GAL2	3.289999999999999	5.31	5.44	1.4899999999999998	1.9299999999999995	5.210000000000001	11.819999999999997	26.539999999999992	7.730000000000004
FCSK	8.81	4.830000000000002	9.63	11.61	4.969999999999999	10.17	5.3	13.0	5.16
IL34	0.1799999999999999	0.1	0.1999999999999999	0.02	0.06	2.19	0.0	0.08	1.0599999999999996
DHRS1	14.95	12.980000000000002	33.800000000000004	13.23	24.040000000000003	18.090000000000003	12.090000000000002	31.330000000000005	11.880000000000004
CACNA1D	0.03	2.45	2.6100000000000003	1.94	0.09	1.7000000000000006	0.01	0.3	2.25
ARSL	0.01	0.05	0.1899999999999999	0.03	0.06	0.06	0.03	18.82	0.03
KIT	0.05	1.2000000000000002	0.08	0.01	0.01	14.52	0.04	0.03	0.8
HYDIN	0.4599999999999999	3.210000000000002	0.06	0.03	6.06	0.47	0.3599999999999999	0.99	2.12
AASDH	3.42	6.120000000000001	2.99	7.360000000000001	4.119999999999999	12.67	3.9399999999999986	4.59	5.049999999999999
ZNF19	2.13	1.7000000000000006	1.58	2.23	1.7200000000000002	2.37	0.9300000000000002	2.530000000000001	2.1399999999999997
CACNA2D3	0.0	3.380000000000001	0.0	0.01	0.27	0.1899999999999999	0.04	1.1	3.140000000000001
RNF111	19.540000000000013	16.76000000000001	17.490000000000002	18.82	14.29	37.92	13.719999999999995	24.090000000000003	13.0
CCNB2	74.88999999999999	101.05	111.81999999999998	80.51999999999998	89.41000000000001	114.3	136.85000000000002	30.789999999999996	92.86
FAM81A	2.7099999999999995	4.989999999999999	2.19	9.6	5.010000000000001	19.709999999999997	3.7200000000000006	4.460000000000001	1.56
MYO1E	61.73	13.749999999999998	64.53	17.05	46.24	86.45	10.7	139.68999999999997	10.690000000000005
APPL1	4.010000000000002	17.32	8.740000000000002	8.12	13.030000000000014	10.679999999999998	33.74000000000001	5.89	11.83
PWWP3B	0.02	2.06	0.6000000000000001	0.07	0.0	0.1499999999999999	0.0	1.5199999999999996	1.0599999999999996
AFAP1L1	0.3	1.41	0.6699999999999999	0.02	10.33	18.96	5.119999999999999	17.28	0.33
TSC22D3	14.150000000000004	14.100000000000003	30.65	16.7	35.74	2.12	5.489999999999999	29.440000000000012	19.780000000000005
VPS26C	16.029999999999998	48.60000000000001	50.81999999999999	16.890000000000004	18.87	23.81	26.370000000000015	53.819999999999986	35.470000000000006
DYRK1A	8.710000000000003	28.270000000000003	26.430000000000007	9.36	9.6	15.289999999999996	14.560000000000008	16.670000000000005	15.869999999999994
KCNJ6	0.01	0.1400000000000001	0.0	0.01	0.0	0.1400000000000001	0.0	0.0	0.02
KCNJ15	0.03	2.3899999999999997	39.55000000000002	0.0	0.01	0.06	0.01	28.300000000000004	0.99
ERG	0.03	3.0999999999999996	0.0	0.02	0.0	0.2199999999999999	0.0	0.1299999999999999	2.51
ETS2	19.540000000000013	14.48	45.63000000000002	79.13000000000001	14.640000000000002	45.03	16.22	4.8	12.199999999999983
TSPAN18	6.269999999999999	3.7699999999999982	0.04	0.03	0.07	5.32	0.02	20.63	5.860000000000002
LCA5L	0.5800000000000001	2.76	1.8200000000000005	0.8300000000000001	1.92	0.95	0.69	1.13	1.5099999999999998
SLC35B2	32.34	44.50999999999999	70.26	54.22999999999998	54.92999999999999	60.000000000000014	54.81000000000002	113.65000000000002	43.10999999999999
TMEM164	10.48	14.3	13.420000000000002	20.99000000000001	20.579999999999995	5.82	7.25	12.679999999999998	17.58
MX1	12.220000000000002	7.59	3.12	23.3	2.9299999999999997	76.40000000000002	11.789999999999996	618.0300000000001	3.74
CREB3L1	0.7	1.04	0.08	0.72	1.56	0.3700000000000001	0.3	0.52	0.5
C2CD2	6.63	5.839999999999999	34.080000000000005	8.829999999999998	9.400000000000002	23.65	9.3	7.5	7.050000000000001
TAB3	5.070000000000001	7.65	13.04	9.75	20.53	12.130000000000004	11.44	14.130000000000004	5.929999999999999
SLC38A10	57.16000000000001	51.36999999999998	61.16000000000001	49.38	42.220000000000006	86.57999999999998	41.04000000000001	81.21000000000001	40.23000000000001
C9orf43	0.72	0.8599999999999999	0.6800000000000002	0.3999999999999999	0.9300000000000002	0.78	0.4199999999999999	0.3799999999999999	0.6099999999999999
PALM2AKAP2	21.230000000000004	26.380000000000003	12.55	16.679999999999996	35.929999999999986	12.130000000000004	35.10999999999999	183.99999999999997	17.83
ZNF618	3.410000000000001	12.409999999999997	1.1100000000000003	6.069999999999999	0.03	4.390000000000001	8.359999999999998	10.78	7.420000000000005
DGKI	0.02	0.07	0.0	0.0	0.24	0.04	0.09	0.79	0.03
TMEM268	1.7399999999999998	5.82	4.110000000000001	3.9399999999999986	3.5299999999999994	7.17	6.06	8.38	3.670000000000001
SVOPL	0.3700000000000001	0.73	0.81	0.2299999999999999	0.4299999999999999	1.3800000000000003	0.0	0.1299999999999999	1.3800000000000003
