	NCIH1793_LUNG	MDAMB468_BREAST	SNU601_STOMACH	FTC133_THYROID	SKMEL30_SKIN	SUIT2_PANCREAS	PANC1_PANCREAS	NCIH1975_LUNG	FTC238_THYROID	OC314_OVARY
DISOPYRAMIDE	-0.252656395704	0.501382873399	0.0118467532825	-0.16437781371	-0.317363543756	-0.251592949212	0.000909816797652	0.104534604155	0.638014711383	-0.0450656652159
ABT-202	0.408385741126	1.00138188316	0.644146993835	0.606456436908	0.651177653951	0.174119729318	0.508441776614	0.415026801135	0.497328804587	-0.115866213721
LORGLUMIDE	0.271280915459	0.623001493944	-0.366836815048	0.274630698842	0.263702455034	-0.102553159832	-0.296833320336	0.176355172659	0.693477196745	0.269234251785
PROXODOLOL	-0.494157677718	-0.426731949943	-0.607603038427	-0.100784615116	-0.300116845599	-0.299463092024	-0.295080124565	0.168924818057	-0.448287847857	-0.370975092791
AMIKACIN	0.237275077104	-0.403632381631	0.13556163176	-0.487426382704	0.506526242649	-0.0991646340567	-0.103403061955	-0.288402690523	0.0819366803159	0.252981177824
ETHOTOIN	0.403679739857	0.252435271432	-0.24924019814	0.520606629984	0.114035099751	-0.216545804059	-0.0232606220373	-0.00838449505838	-0.296859357279	0.0484971826166
EDELFOSINE	0.0685198654278	0.382374453785	0.411238728036	0.131921610917	-0.227132602417	-0.19082568036	0.456726464979	-0.00776629777689	0.753957360796	0.059914706562
TILETAMINE	-0.901647075369	-0.0747372140496	0.0105446891604	-0.0435406078366	-0.0543965907581		-0.0916216903002	-0.0678533376561	0.0436605804917	-0.238936300911
MR-16728	-0.0288533594943	0.0619200445656	0.705981006225	0.0900601020302	-0.1199351449	0.220873750692	-0.0182761118388	-0.110581957043	0.20879001191	0.486199440291
LFM-A13	0.316609555867	-0.276408206403	-0.223875572674	1.30704136219	0.231457409767	-0.185739754534	0.592992705055	-0.114875117334	0.727160588245	-0.442475658217
DIPERODON	-0.179457995366	0.352416612957	-0.155440059596	-0.32978585379	0.172044905726	-0.0866644968892	0.0313434466282	-0.256322076777	0.446384445932	-0.0975182651562
GANGLIOSIDE-GM1	-0.423147069809	-0.309721375925	0.0743257544557	0.0797441805973	0.310038111192	-0.248928465141	0.0846790528795	0.193875657526	-0.310712008042	-0.0770063218288
FELODIPINE	0.564331237532	0.54221716136	0.639744257755	0.52633213788	1.08082852353	0.0615641571888	0.3334233532	0.360497982374	1.21468582482	0.339543783929
FLORFENICOL	-0.171057098552	-0.280835103171	-0.699634590047	-0.762127861059	0.751755333592	-0.0613329877008	-0.492388520978	-0.149310681505	0.671024015256	-0.702432174511
GDC-0834	0.609501411981	0.857853424971	0.157114089069	0.13994827011	0.642010384985	0.365300212853	0.735077915	0.0902608884383	-0.0685311205306	0.0199838712267
MOZAVAPTAN	0.866752452155	-1.23643439445	-0.886959860826	1.11060749687	0.89560440661	1.03183969587	0.691565408998	0.353260289443	-0.274196550976	0.0947527778983
FLUOXETINE	0.302931024028	-0.415006577055	-0.0312742217872	-0.00767639781716	0.242920204155	0.408157702337	-0.401417351669	-0.0633355405404	-0.0567246390274	0.27427526763
MONOSTEARIN	0.0174627895103	-0.00814550625616	0.280541008497	-0.41529902726	0.568088753209	0.0873570184044	-0.302390464787	0.236981552317	0.810410764836	0.502700698072
METHOCARBAMOL	0.439671937327		0.148011720792	0.0879858107851	0.185158616769	-0.126046037278	0.233452496513	0.29782079465	1.43781051157	0.128640628842
ISOFLURANE		0.280824183842	0.974342073362	0.442936091165	-0.331109120689		-0.203403576805	0.100648028385	0.519746766355	
PROCYCLIDINE	0.0974245729393	0.170767777618	-0.360799364535	-0.204824974623	-0.0297205009233		0.277020436943	0.122395043071	-0.0690003464644	-0.398161899965
MILTEFOSINE	0.260474653666	0.0470682989567	-0.271201358837	-0.291340691707	0.106325437009	0.350477545519	-0.829419309477	-0.537627427458	0.325891704487	-0.297148943207
ADENOSINE-TRIPHOSPHATE		-0.328819268933	0.557686716343	-0.590924574815	-0.449160305242		-0.725504868623	-0.117489688065	-0.999343413015	
METHIOPRIL	-0.493269816965	-0.195448860474	-0.535885225927	-0.632265678077	0.0781863330211	-0.279433790519	0.0582345807234	-0.112802628451	0.462820223193	-0.456791214362
VGX-1027	0.192471742288	0.119105468071	0.112922789115	-0.101650363194	-0.0449098023935	-0.279962644599	0.380662315626	0.166049928867	-0.378802809223	-0.0620332524559
TRANDOLAPRIL	0.121457353956	0.0277460372892	0.0655609241879	-0.118996852248	0.128226127147	-0.0952037449838	0.170595401849		0.268933821366	-0.0683345432363
LETOSTEINE	-0.402562716515	-0.0649144861483	-0.184701603264	-0.154847771747	0.266318269788	-0.273082454194	-0.0618756302479	0.0253582555029	0.549278471046	-0.310434768784
ACECLIDINE	0.161276245222	0.507184481242	-0.76343354556	-0.0422655685733	-0.0167951580808	-0.226857524678	-0.340726687668		0.504030982222	0.23096234842
HEPTAMINOL	-0.127491693525	-0.280401828688	-0.151497889522	-0.795267466809	-0.891614967609	-0.0246188331838	0.105801073291	-0.224058452101	0.274183865284	-0.249651031348
TIOCONAZOLE	0.349891972825	0.46694037534	-0.649843445667	-0.714878331056	0.622628978289	-0.22786436208	-0.131852853401	-0.366886291987	0.958324791784	-0.149134436616
SOTALOL	0.310300713963	0.40245593126	0.10372045026	0.0485151249526	0.114045859226	0.333231204644	0.516171878098	-0.0512826279042	0.898002981674	-0.0716779885549
OXFENDAZOLE	-0.068849431919	-0.379383195126	-0.853029667454	-0.0828163054742	0.340307598243	-0.128873537915	-0.123980426842	0.0495659087035	-0.127854050713	0.0244220782041
N-BENZYLNALTRINDOLE	-0.217748915675	-0.0869663247464	-0.166231138987	-0.0522050344487	-0.172889653478	0.0315621173319	0.069033156444	-0.00406443910137	1.12419741692	0.12522009629
ZIDOVUDINE	0.642038309151	0.229041155214	0.386211957492	0.331393619937	0.373279608722	-0.348780307871	-0.00820947940562	0.187011330979	1.10092210633	-0.0425993531316
FENTICONAZOLE	-0.0408082481724	-0.157854356073	-0.239300331343	-0.26637485101	0.663316774586	-0.533284164524	0.0689948854643	-0.0630426420469	0.381802489065	-0.0193730841572
METIXENE	0.109807036296	0.187875537857	-0.0721914954941	0.223079691744	-0.0152576163989	-0.0350326368444	0.291289597375	0.14771708417	0.243281962249	-0.0842638466692
SUPROFEN	0.199607873636	-0.355329182985	0.0169703089463	0.709570245942	-0.181087810368	0.0415079291788	0.272063675537	0.17862143485	0.235278737702	0.193990743824
SULOCTIDIL	0.190684569052	0.088548849906	-0.315549088982	-0.374441830155	-0.2639600026	-0.303030409384	-0.246810720003		0.741635448671	0.152190696475
ROLIPRAM	0.371242710147	-0.00544913963377	0.282463461791	-0.302525867822	1.09867867249	-0.0670239979693	-0.217862606779	0.180675588505	0.0882939442449	-0.410762389985
SARPOGRELATE	0.260068608878	-0.40510704577	-0.762738382052	0.326514346787	-0.206723281051	-0.213622073219	-0.219670639696	-0.19739561545	0.391506909777	0.245509302385
AMPA-(RS)	-0.0146192103699	0.0924284141932	-0.366176637985	-0.481477731889	0.006647340631	-0.0812265916597	-0.205329717466	-0.252991459266	0.614227303153	0.108039480867
HOMOSALATE	0.102444832776	-0.222111776317	-0.419812409679	0.439594042567	-0.627229040032	-0.0509195039886	0.154586245633		0.68778594696	-0.158693475534
SPHINGOSYLPHOSPHORYLCHOLINE	0.125605635175	-0.26347462449	-0.142846795127	0.291073479642	0.595201621271	-0.0229913788587	0.0163858365345	-0.0172477332284	0.241895670655	0.398045280667
TENIPOSIDE	-0.614530838228	-1.4580307147	-2.94458802005	-3.90033530785	-1.1674239347	-1.6314254113	-2.80130950507		-3.20124170506	-5.15002392173
CGP-37157	0.509321248983	0.13634231434	-0.683477458309	0.0627212108711	-0.0773113022656	-0.250883198958	0.0409231472397	-0.238220161666	0.932609492652	0.131347070833
TROVENTOL	-0.231567185463	0.305100620712	-0.332409773846	-0.102005320221	0.107834648455	-0.353227982897	-0.309406335312	-0.361466923519	0.427301258222	-0.228719321358
PREGNENOLONE-SUCCINATE	-0.0448296502973	0.7297643709	0.252294156793	0.700921471931	0.745454554773	0.394135839801	0.452387419698	-0.00543025325847	1.01921525011	-0.0972171858231
MEGESTROL-ACETATE	-0.519207380294	0.275298111219	0.215343072446	0.137824947493	0.272620830842	0.293589035005	0.400560363786	-0.121900410695	1.79891721797	-0.578200313128
AMCINONIDE	-0.0563225620375	0.266732610903	0.274651910946	0.81546561699	-0.0167547159979	0.238574501333	0.613369643729	-0.0735692671466	0.882604595017	-0.335860427007
BRUCEANTIN	-2.33197360112	-4.21454629095	-5.23417323026	-3.03664733689	-3.28829445463	-3.82637590211	-2.4490179492	-6.57519012189	-4.15980670422	-4.3329511888
REMACEMIDE	0.279821456306	0.234632818073	0.283615783629	-0.448973810124	0.178899489923	0.0940087463459	0.460964686076	-0.0902510283641	0.836399841451	0.198980048917
SULFINPYRAZONE	-0.242805234604	0.489233468661	-0.164014800031	0.227627247565	0.296877637106	0.118213192149	0.484955183372	0.281689925492	1.04277980308	0.411895691205
BUPHENINE	-0.279945262346	-1.66741627861	-3.4088919516	-1.60281441339	-1.67458299258		-0.732042684002	-1.62540257895	-1.43551574176	-2.44629538399
NECROSTATIN-1	-0.670864822597	-0.168273386595	-0.231574355718	0.0878135625568	-0.174609286861	0.150256948936	0.499067639514	-0.217044262713	0.636117292837	0.266052987533
OPROZOMIB	-3.40474105438	-4.1593500565	-5.17784811787	-3.32049748317	-3.7635540011	-5.69729839986	-2.94579571113	-6.69767700868	-3.3278087152	-4.46169209496
COLISTIN-B-SULFATE	-0.238942608191	0.127605744857	0.191627710073	-0.0937493419958	-0.864812161769		-0.240696206671	0.0129532315912	0.40561294274	-0.475633358775
AMFEPRAMONE	0.0911773928365	0.488794454545	-0.093098249789	0.227544503244	0.0919037530611	-0.186520909234	0.174133821627	0.00542129961083	0.0803438771241	-0.635069526601
BRL-52537	-0.171209342621	-0.281869225434	-0.150012508103	-0.0787521222063	-0.303445661565	-0.065844469054	-0.120961353293	-0.421291245877	-0.131600844342	-0.278374806706
AMOROLFINE	-0.0484555286497	-0.469950604485	0.0713905274281	-0.345023211317	-0.154545676353	0.0136796687535	0.181357937003	-0.128369033464	-0.235801024934	-0.389342227115
TULOBUTEROL	-0.132292014202	-0.557520611534	0.0248517176778	0.225789255462	0.414688132564	0.153872792043	-0.245107342549		0.407265867705	-0.405508136908
IOCETAMIC-ACID	0.190278889972	0.266035474967	0.451583783432	-0.0723031289571	-0.140135773497	-0.23803931977	0.321813971537	0.264075364041	-0.801907997689	-0.26583513372
SB-203580	0.142717327274	-0.621704777521	0.437750767924	-0.285978022739	0.437019260685	-0.223284859713	-0.304903066572	-0.188416559014	0.872408598094	-0.255784548158
GLAFENINE	0.22108667036	-0.0684029573005	0.479729150507	-0.100632024861	0.776164028702	-0.961893388624	0.0241889827215	-0.440339654082	0.188036430377	0.170729976468
METENKEPHALIN	0.155120098142	-0.360077701487	0.172302624656	-1.03633594251	0.271758372451	-0.159029459159	0.382610751325	-0.117427402219	-1.01995454865	0.103794758262
KETOCONAZOLE	0.113781402488	-0.44595576218	-0.443337047512	0.360625759612	0.448185092489	0.195977258205	-0.460827550537	-0.12383221372	0.215523334109	-0.217953274882
TIMONACIC	-0.186393929497	-0.338436365172	-0.045949368883	0.13244423595	0.323730865152	-0.0376149583105	0.260240414974	0.274285544591	-0.224251223246	0.382556777404
KU14R	0.239123265115	0.00852132137234	0.345656853996	0.564093563891	-0.0167262752885	-0.155547504217	0.105233571714	0.332574108603	0.607480078714	0.58790632782
MOSAPRIDE	0.275186067881	0.923074525931	0.197432362657	0.739127228621	-0.166377457905	-0.0244415243322	0.0139727014328	0.236457491981	0.101292097527	0.0781558871309
METHOXAMINE	0.287292580471	0.456602382018	0.21901622026	0.312646148205	0.973984891879	0.0512770780121	-0.341407553121	-0.190234933466	0.357180841542	0.245327487007
CHLORPHENSIN-CARBAMATE	0.247671304259	0.202381709255	0.0946698532327	0.0599741425334	0.102057492846	0.400763856247	-0.0245942226111	0.115678441512	0.887532103826	-0.214180390923
DCPIB	-0.35448622161	0.097265427919	-0.444822027268	-0.817033768112	0.0629536854778	0.30156916094	-0.363884636195	0.140951159295	-1.19619519771	-0.088452004652
RABEPRAZOLE	-0.58320864892	0.057780305425	-0.645485261864	0.0950830394186	0.400627871419	-0.455154841562	-0.0377001510307	-0.246214575978	0.250578926671	-0.0461308185
HYDROXYPROGESTERONE	0.266423728398	-0.090159635181	0.0915045432882	0.652320040483	0.611004352467	-0.0550252448048	0.850113887397		1.34264587465	0.315985710321
TEROXIRONE	1.63698689795	-1.41564730147	-2.6408033207	-0.863501304828	0.364269701704	-0.585000579515	-0.984284005532	-0.980589373907	0.768037534801	-1.03408756183
CGP-12177	-0.0406202823152	0.329977548871	0.217611936139	0.35648952113	0.279553651239	0.132008151221	-0.130247820415	0.244770126752	0.446384401178	0.0385994792096
NTNCB	0.40193449661	0.711060087702	0.16246024321	0.348411696094	0.404513775354	-0.0280870807652	0.038551315454	0.105305664529	0.893885286148	0.21321795055
KETOROLAC	-0.644305076845	0.0812971677654	0.313254590372	0.61846166392	0.195097040337	0.134173795121	0.299290159319	0.00542892744186	-0.0467754861954	-0.100401338473
AMINOHYDROXYBUTYRIC-ACID	-0.0939232417265	0.482559392183	0.889073988478	-0.0331694160062	0.884047530213	0.198524963559	0.547752724952	-0.0783484915051	-0.227612619684	-0.367292478721
GEMIFLOXACIN	-0.0625851429113	-0.437315693357	0.570078249758	-0.743403782883	0.849743882971	-0.0166155126061	-0.132828182581	0.153396018417	0.569653828385	0.0674545651689
IBUPROXAM	0.644972528754	-0.463248409409	-0.210057154157	1.12773635476	0.731469368998	0.393014770118	0.490166978433	0.226702424962	0.638772021252	0.1443063123
CYCLOPENTHIAZIDE	-0.180678885547	-0.19528472268	-0.577226552603	-0.753757133083	-0.871081406132	-0.774680584872	0.153978483249	-0.377389611229	0.108976972248	-0.595749173136
PRACTOLOL	0.349634496021	-0.0882443657866	0.158553909042	-0.344963145661	-0.727231182871	0.183270098807	0.00380254453876	-0.280684984316	-0.638768022642	-0.0440588031253
BORNYL-ACETATE		0.0822019427133	0.085174258526	0.466348778525	0.220534801403		-0.0102245025831	0.221409568589	0.997696971998	
TOSUFLOXACIN	0.325419562031	-0.316520936637	-0.646616953851	-0.112879600432	0.306705537345	-0.136832333627	0.0161257547012	-0.0668775840477	0.564022230556	-0.23146822861
PK-11195	0.0335790272015	-0.162104175637	-0.00605179286623	0.0874689853707	0.0949104047295	-0.157608972321	-0.40521228183	0.254518274715	-0.158093032267	0.557316703792
TGX-221	-0.231442842943	0.490052043945	0.182176188335	-0.0898928713865	0.771484525933	-0.339732708848	-0.189923718386	0.258351555115	-0.304200456679	-0.646273352029
BILOBALIDE	0.0384914635231	0.0267898481416	-0.364141885255	0.171797219654	-0.140216775211	-0.217008676574	0.856108870534	0.203004364379	0.0695013124519	0.373326371036
ALGESTONE-ACETOPHENIDE	0.282994956564	0.278291203008	0.267946882331	0.555498319434	0.477439156376	0.084444774774	0.195612452781	-0.133659096459	-0.0190409683634	0.421401722246
BRUCINE	-0.0131726870775	-0.215350187846	-0.618422101666	-0.212123236904	0.562690223425	0.0754235490096	0.225070397289	-0.243263987727	0.6296766577	-0.00412855025164
CARTEOLOL	0.00752252896005	-0.368341622466	-0.688337376872	-0.178690865935	0.0446168914901	0.179607601043	-0.0435352976808	-0.389656669432	0.109911940408	0.0516018144221
TENATOPRAZOLE	-0.201917279117	0.596448670893	-0.0954376059257	0.553500342206	0.467820913707	0.0519891080231	0.212529680489	-0.021283941975	0.516621491206	0.265232788138
L-152804	0.682510255488	-0.0539259601561	0.135923058077	0.746577293345	0.655285054606	0.0663935784475	0.476248434033	-0.0149260529985	1.11580031384	0.26625893053
CETIRIZINE	0.193499067279	0.582801296476	-0.384055634215	-0.168474273425	-0.184772623936	0.322818560749	0.396891626439		-0.246354943961	0.0651191458993
IOPANIC-ACID	-0.836112320698	0.0759899740164	-0.263596488054	0.140450371025	-0.20661531422		0.00199936084625	-0.0997962371543	0.608546624074	-0.481697488446
TERIFLUNOMIDE	-0.232729776294	-0.203284310742	-0.151355033612	0.680179609049	-0.431815242107	-0.220003004258	-1.2350955556	-0.020744126531	-1.01615769292	0.0734755802782
TERIFLUNOMIDE	-0.380044612499	-0.341598248952	0.163031793603	0.188772517385	0.239754633707		-0.0756655230413	-0.0774820615566	-0.648080734119	-0.16315401286
MELENGESTROL-ACETATE	0.296405766035	0.634636564628	-1.28937527892	0.435243580559	0.574441782448	0.455501319463	0.358044894065	0.335577278409	1.15654289463	0.0966482827034
ORNIDAZOLE	-1.01709781357	-0.898415436107	-1.27806698199	-1.26900366675	0.331877444564	-1.53408590472	-0.402191428442	-0.769558214868	-1.06291146442	-0.891692485533
LINALOOL		-0.0931155161892	0.0197938576953	-0.363889849291	0.225478995336		-0.391294537013	-0.328662740692	-0.779656787965	
LOXOPROFEN	0.484948314357	0.126059575035	0.209996464561	0.594942152369	-0.0740541841037	-0.29761935019	0.198258776178	0.348419953082	0.672142632385	0.408666626488
LOXOPROFEN	-0.0805524792151	0.365695231087	0.14350633767	0.273211817899	0.41444565816	0.197413620741	0.105919357151	0.138657920159	-0.267205382768	0.0432352402678
MERCAPTOSUCCINIC-ACID	0.0191571829155	0.336773490131	0.190956948051	0.142753829579	-0.0381521667419	-0.2812269908	-0.234659896726	0.00194742914209	-0.29098117036	0.183369067012
3-ALPHA-HYDROXY-5-BETA-ANDROSTAN-17-ONE	0.328277946239	-0.0518375144956	-0.416224497398	-0.419044979613	0.392986444558	-0.0477473325649	0.357119480338	0.101169297325	0.706064496629	0.320255378641
OXPRENOLOL	0.0315297769463	-0.281004500026	0.375479980984	0.0236242312092	-0.758742109364	0.0259942427335	0.149460424619		0.299974775102	-0.150654454145
CLOBUTINOL	0.319292681478	0.363457019323	0.175270254243	-0.605867817609	0.390231642926	-0.484806124435	0.0636858367036	0.258788889407	0.489445790725	0.108100680884
PINACIDIL	0.0110688499284	-0.41797996408	0.0216693361379	0.0411359351442	0.205303588811	-0.0825240542023	-0.192325955409	-0.338695286265	0.0494036858485	-0.00523080021771
SID-7969543	-1.64288861821	0.722949594624	0.370143406947		0.373678038413	0.202080090809		0.00105787642845	0.361047792387	-0.12297005148
L-368899	-0.129639247957	0.152699739792	-0.051909745498	0.448988186349	0.612282556384	-0.360518645059	0.0530175675526		0.913276033791	0.108701384266
HOMATROPINE-METHYLBROMIDE	-0.120975205312	-0.118061739417	0.0696719138845	-0.265276135402	0.14828124722	-0.110488333748	0.303053975822	-0.24039355667	-0.782294903437	0.148133288504
DOXYLAMINE	0.590484426055	0.635697675676	0.724236458349	0.127235443877	0.332519685558	0.166624428012	0.270799463728	-0.0610346718857	0.48735690598	0.122834499359
INDOPROFEN	-0.601640517329	-0.300066451476	0.0213141350043	0.397684411875	-0.183530993409	-0.0986494316365	-0.427663570753	-0.279468010805	0.246190302851	-0.201731070094
AZASETRON	0.161826859239	0.339486176704	-0.0669441041201	-0.583092796047	0.0301250571298	-0.231227928392	0.139423130751	0.0590086704929	0.389133399278	0.0339801937747
PENTOBARBITAL	-0.162014023833	-0.0723510617611	-0.0450504923876	-0.393034683228	0.0741950337501	-0.338086976792	-0.282255535233	-0.0630035262561	-0.0929962174494	-0.0762801722661
FLI-06	-0.165168318333	-0.966011444106	0.0571518016098	-0.190608237897	-0.485074879371	-1.28480882501	0.273039267383		-0.88649961463	-2.07766285937
ACETYL-11-KETO-BETA-BOSWELLIC-ACID	-0.23326763293	-0.0810853354703	-0.701764118812	0.643083561985	0.473445228734	-0.312591755529	0.38584299755	-0.413821419587	0.68049609786	0.0597826794726
PROGLUMIDE	0.0784412972802	-0.876570067402	-0.341199837569	-0.407668183512	-0.616538039241	-0.475498962207	-0.697092740982	-0.132986308694	-0.0184100977599	0.3654350362
CEPHALOSPORIN-C-ZN		0.149167875147	0.390526790694	0.59971765382	-0.698695515582		-0.811547865589	-0.069486916492	0.729106821483	
METHYLPREDNISOLONE-SODIUM-SUCCINATE	0.367762011306	0.720806065902	0.000957736255412	1.05001148805	1.01096711744	0.48031750691	0.0932669937085	-0.358551793527	1.19988875021	0.328799522727
SALUBRINAL	-0.145006083654	-1.29315039494	-0.940651647309	-0.277641724887	-0.859929453424	0.0255875770826	-0.612239162135	-0.25699886389	-0.651313503922	-0.419484942333
BIMATOPROST	0.188573433102	-0.373462660996	0.407928375393	-0.27921609851	0.358244170125	-0.148322189665	0.22740386752	0.196095043186	0.842814593839	-0.0904615046432
WYE-125132	-2.96804426973	-3.46146220776	-3.14761781392	-4.58608153728	-3.75422809701	-3.39919681774	-2.35577864149		-2.75176423546	-4.17854397982
METRIZAMIDE	-0.0732163368203	0.0800868004393	-0.281861335097	-0.483408124987	-0.140131541546	-0.0964962492025	-0.333451337931	-0.0757616068074	0.184151289392	-0.293421678357
SAL003	-0.00705221057901	0.410018639033	-0.4233398975	0.410737077474	0.435432887774	0.293546588452	-0.758097700909	-0.0683774164285	0.0998815680062	0.32491648284
MEPACRINE	0.849679767793	-0.183967605712	-1.21414851413	0.732784574316	1.12202746849	-0.0254274030252	0.971581281746	0.0503355657998	1.41131334647	0.310362375427
K-MAP	0.0832457001977	0.497429823127	0.603542040144	0.251368577797	0.333508063366	0.436314547903	0.223404612444	-0.536819951205	-0.0345895175454	0.159433481833
CLIDINIUM	-0.0466547415918	0.075367214872	0.342371772921	0.311223079927	0.501292900794	0.0989424277845	0.902443891154	0.304388088438	0.615954361857	0.192688868433
DOXAPRAM	0.238177209591	-0.41293540813	0.439091423227	0.289440485574	0.669707410303	0.210408640354	0.125751126203	-0.0298933024183	0.279901502604	0.0688318579401
HYDROCORTISONE-PHOSPHATE	-0.2766263456	0.427070377702	-0.429870482045	0.574311576223	-0.496478161534	0.184340246985	0.219563456565	-0.0316832533828	0.406267977049	-0.191499553439
TETRAMISOLE	0.291774475995	0.525547955156	0.0357859088456	0.299899563491	0.29744720152	0.315757324853	-0.0849943097781	-0.357967602892	0.337928304233	0.19930342268
AZLOCILLIN	0.339262516932	0.247871891115	0.138802290505	0.0343638488064	0.313722727362	-0.176316689459	0.247530323039	0.166363675002	-0.536601571339	-0.177881885778
IODODEXETIMIDE	-0.0779865709051	-0.129550533523	0.0854093947178	-0.913548005554	0.111091874536	-0.365173652657	0.115094443602	-0.28058493527	0.35811362834	-0.159737096393
LEVOBUNOLOL-(+/-)	0.0757980637003	-0.335610345337	-0.276533794747	-0.497095100962	-0.0950831322412	-0.184265679415	-0.353495458781		-0.34992373534	-0.371517265955
NALTRINDOLE	0.217579074012	-0.515788716815	-0.876893310314	-0.499427935752	-0.258689307367	-0.366349159367	-0.671529354422	-0.209037224443	0.207931318851	-0.146972117946
SK&F-10047-(+)	-0.477812885152	-0.0514291985041	-0.155866548306	-0.352064070181	0.249211470571	-0.217501583681	-0.398673860007	-0.162038526706	-0.774033564602	-0.189654413848
IPRATROPIUM	-0.266676851599	-0.166166459468	-0.166141797788	-0.138407242861	0.23755755879	-0.270694642276	-0.194618519979	-0.14498828384	0.00449162072193	0.289436805462
DIPIVEFRINE	-0.100917215587	1.15973777078	0.013695887091	-0.15903852362	0.741091485153	-0.0709212390736	0.397167644898	-0.0902154669486	-0.646164189874	-0.226916834729
CITALOPRAM	0.190844599732	0.352604126369	-0.206592303706	0.205969863905	-0.0759842169594	0.272970853877	-0.162982647468	0.0512103459807	-0.196189639406	-0.0129694009801
BUTHIONINE-SULFOXIMINE	0.28797772758	-0.102233520549	0.206171830765	0.622463149543	0.75014425237	0.280104727026	0.308013958599	0.077499808077	0.670124479293	0.101153161172
BALOFLOXACIN		-0.00632493909374		-0.811279552445	0.615073650169		0.124422407982	-0.361119866726	-0.969443483799	
CYANOPINDOLOL	0.362571356285	-0.253793496033	-0.208536824872	-0.406544871433	0.454171671312	-0.0187719707103	0.307211202621	0.0336719319592	0.573074108866	-0.148234937162
ECAMSULE-TRIETHANOLAMINE	0.148130396756	-1.56565106542	-4.98907382515	-1.76993455424	-1.32717713885		-1.75736830637	-3.21083558222	-3.41524505569	-5.82796291944
8-HYDROXY-DPAT	-0.308428177023	-0.618245918761	0.282039341593	0.0404672057312	-0.136094863206	-0.250515403995	0.229223718658	0.106779957734	0.00887981308855	-0.140367037582
TRIHEXYPHENIDYL	0.296957662093	0.279468325794	0.553587274329	-0.221086416905	0.131741381551	0.189481094323	0.213954582304	-0.0919700941965	0.894839024078	0.00295823401364
MITOMYCIN-C	-0.187444592655	-1.94904150304	-3.60448573866	-2.22309437515	-1.21526324857	-1.22145907838	-1.61715200946	-4.21038241879	-3.27205870009	-4.00228477378
ARGATROBAN	-0.356511229061	-0.133495060806	-0.853926227249	-0.599442669237	-0.373655562702		-0.243722676766	0.0313008158349	-0.618423870389	-0.253805127034
AJMALINE	-0.764017524413	-1.16822826037	-1.42437851782	-1.75659304223	-1.16939568629	-0.673232394672	-0.828146392151	-0.444898977856	-1.80359428737	-1.02134064862
PIOGLITAZONE	0.883672695177	0.691959763887	-0.859676994567	-0.154409405058	-0.651839579389	0.0482497668136	-0.236264870662		0.683163865658	0.111314693499
TESTOSTERONE-PROPIONATE	-0.224618916173	0.224858922261	-0.114188253258	-0.385509285922	0.450567146775	0.0474822840046	0.471706871858	-0.107421916485	0.573823539978	-0.317710487381
METHACYCLINE		-0.0371410926096	-0.781998157858	0.100891349504	0.418493875944		-0.315699941927	0.121241919225	0.425441606551	
METHACYCLINE	0.277887728783	-0.318812942979	0.56064812647	-0.388292443526	0.462677465736	-0.387495552976	0.112368433862	0.425030436162	0.138631511386	-0.0398660183443
SKF-89976A	-0.088977694737	-0.146597807501	-0.243769034364	-0.00758001028616	-0.0453486048068	-0.662878157347	-0.845804152712	-0.285616999739	0.385657755284	-0.631464106029
DONEPEZIL	0.43499435258	0.0998179220536	0.420832579938	0.376818152978	-0.0463394198755	0.0367374046992	0.336207049474	0.0844248709678	0.0221077717934	0.430823150927
LANSOPRAZOLE	-0.218820200995	-0.0629109537044	0.351601266095	0.172173450096	0.781536621081	0.316312791989	-0.185473910173		1.24913339944	-0.0943423475174
ALIMEMAZINE	0.306460011307	0.0899721111456	0.64293899429	0.040032970695	0.327456064211	0.0446805197602	0.00028555122207	-0.247685985583	0.287213493499	0.24732961176
CIPROFIBRATE	0.271662517406	0.291097414163	0.190536607153	0.457981062885	1.30194154771	0.400045634083	0.539734207142	0.0553117515848	-0.621567140425	-0.167366405468
DESMOPRESSIN-ACETATE	-0.150740670778	-0.139328072035	-1.36251036215	-0.94865215844	-0.0642097773418	-0.0675957520639	-0.706703114471	-0.831960900271	-0.400268470802	-0.41006356684
DESOXIMETASONE	-0.130257693321	0.456187711845	0.17232732084	0.975190358919	0.482374185536	0.274381651062	0.177497737436	-0.161996616858	0.607624228651	-0.40512897552
AC-7954-(+/-)	-0.0211586115126	-0.233260662341	0.101150094823	0.121323282643	-0.553412964232	-0.0199284658401	0.00401993977907	-0.0650102604403	0.490328801367	-0.27098512758
FAROPENEM	0.0938775915731	0.181723938591	-0.0896878729288	0.32394064409	0.195732887574	0.106861348929	-0.437304644383	0.122605731278	-0.105172426806	-0.34687602397
FLUDROXYCORTIDE	-0.498218495382	-0.0746924260849	-1.05252002334	-0.326915086897	0.000977086694223	-0.100737818873	-0.224624396647	0.0450691973722	0.123356599538	-0.49576452623
PHENPROCOUMON	-0.089875158013	0.319224532104	0.280880722281	-0.0198738810895	-0.349069046669	-0.290303827896	0.294770065188	-0.251574522242	-0.339887077547	0.0648727341143
SCOPOLAMINE-N-OXIDE	0.291018752335	0.56530353825	0.160893072782	-0.621035475163	0.221386336811	-0.287707478072	0.247719791063	0.0274569585187	-0.279762589965	-0.092856485754
