	HCC1395_BREAST	TOV112D_OVARY	HUCCT1_BILIARY_TRACT	RKN_SOFT_TISSUE	LMSU_STOMACH	SNU245_BILIARY_TRACT	TYKNU_OVARY
KRTCAP3	0.9799999999999998	2.3300000000000005	81.07000000000001	1.2000000000000002	1.66	53.459999999999994	0.7
ANKRD61	1.19	0.9799999999999998	0.1999999999999999	1.5	1.37	2.3999999999999995	0.9700000000000002
PAFAH2	6.5200000000000005	5.429999999999999	3.0100000000000016	7.360000000000001	6.720000000000001	5.970000000000001	7.390000000000001
EXTL1	1.8899999999999992	0.3400000000000001	0.01	0.0	0.01	0.01	0.01
SLC30A2	0.04	0.01	0.0	0.0	0.0	0.24	0.01
BABAM2	27.489999999999988	22.35	12.660000000000002	21.78000000000001	30.98999999999999	23.459999999999997	26.120000000000022
TRIM63	0.0	0.0	0.01	0.0	0.0	0.01	0.02
CFAP251	0.4099999999999999	0.95	3.82	4.880000000000002	20.9	0.2299999999999999	0.1299999999999999
MRPL17	38.23	43.14000000000001	106.36	65.36999999999999	80.92000000000002	38.18000000000001	54.88
DUSP2	3.410000000000001	0.48	3.370000000000001	0.03	0.5699999999999998	7.51	3.1800000000000006
GRHL3	0.1799999999999999	0.02	0.6600000000000001	0.05	0.05	8.31	0.01
UBXN11	22.45	12.210000000000004	4.57	10.58	35.56	15.959999999999996	14.28
NLRP14	0.01	0.1799999999999999	0.01	0.06	0.01	0.0	0.3900000000000001
PTPDC1	4.830000000000002	12.61	1.37	11.720000000000002	5.199999999999999	1.7200000000000002	4.919999999999999
GALNT14	3.7600000000000007	47.90999999999998	13.320000000000004	0.1699999999999999	0.1200000000000001	0.1100000000000001	0.06
NCK1	56.40999999999998	20.95000000000001	27.77999999999999	32.13	29.589999999999996	17.679999999999996	35.63000000000001
HPD	0.1599999999999999	0.08	0.01	0.3799999999999999	0.3599999999999999	0.08	0.01
RHPN1	2.3300000000000005	13.97	2.72	2.580000000000001	0.08	14.65	6.769999999999999
TPRG1L	10.88	6.540000000000003	14.2	15.540000000000004	7.970000000000001	24.660000000000007	12.19
LRRC43	0.05	0.03	0.05	0.0	0.09	0.1	0.0
PRXL2C	6.830000000000001	5.39	10.679999999999998	9.25	9.170000000000003	2.3999999999999995	9.6
XDH	3.96	0.01	0.56	3.83	0.1599999999999999	0.05	2.4299999999999997
XKR8	2.4999999999999996	5.750000000000001	6.160000000000002	6.769999999999999	1.33	1.79	0.03
CNNM4	9.470000000000004	8.82	2.31	5.18	6.7500000000000036	28.870000000000005	4.830000000000002
EYA3	12.090000000000002	8.4	5.41	8.09	13.53	5.339999999999999	16.560000000000002
DZIP1L	10.909999999999998	3.5900000000000007	0.8599999999999999	4.5600000000000005	13.83	0.04	7.34
TMSB15A	3.2399999999999993	92.15000000000002	0.0	1.8499999999999996	0.0	0.1100000000000001	0.0
FANCC	8.38	29.56000000000001	3.81	10.11	8.180000000000001	8.59	7.289999999999999
MRAS	5.809999999999999	28.769999999999992	0.1599999999999999	1.2000000000000002	15.160000000000004	0.07	7.429999999999996
WASF2	56.870000000000005	25.539999999999996	14.239999999999998	38.14000000000001	59.20000000000001	20.769999999999996	41.65000000000001
ABHD3	26.94	11.989999999999998	16.370000000000005	13.62	7.4	12.48	8.25
ESYT3	0.9200000000000002	0.3400000000000001	0.53	0.03	0.0	0.33	0.07
FAIM	8.56	19.489999999999995	48.53000000000001	13.370000000000005	23.03	12.960000000000006	2.31
TENT5B	17.13	0.02	0.28	1.4899999999999998	9.920000000000002	0.1899999999999999	0.4399999999999999
CLSTN2	0.56	0.02	0.0	0.02	0.0	0.02	0.02
COLEC12	3.5200000000000005	0.6000000000000001	0.0	0.1200000000000001	0.06	0.02	0.01
RNF207	9.38	41.25999999999999	4.38	4.910000000000002	17.66	12.649999999999997	2.359999999999999
CUL4B	37.57000000000001	39.95000000000002	21.539999999999996	20.739999999999995	20.769999999999996	23.51	18.500000000000004
GPR153	6.489999999999999	15.300000000000004	1.25	16.730000000000004	0.2199999999999999	4.969999999999999	1.42
SLC13A3	0.1899999999999999	0.3500000000000001	0.4599999999999999	0.6400000000000001	1.2800000000000002	0.7	0.01
GPRASP2	0.9799999999999998	11.22	1.2400000000000002	0.73	7.98	1.84	0.6200000000000001
RHBDL2	2.8099999999999983	0.1999999999999999	3.7200000000000006	0.25	0.4599999999999999	1.35	0.06
AUTS2	18.290000000000003	13.01	0.03	0.02	5.659999999999998	53.88	0.04
SHROOM4	0.01	0.05	0.08	1.3899999999999997	1.21	0.01	0.01
H2BC5	17.4	6.489999999999999	23.99	6.530000000000004	10.830000000000004	10.78	14.94
CDC25C	12.699999999999998	10.73	9.86	24.020000000000007	12.739999999999998	9.86	10.210000000000004
H4C8	26.84	8.33	3.7	2.47	4.550000000000002	3.3499999999999996	4.830000000000002
MITD1	50.860000000000014	44.57	51.86000000000001	47.349999999999994	27.140000000000008	27.019999999999992	61.079999999999984
EIF5B	63.69	79.04999999999997	38.64999999999999	51.419999999999995	62.89	45.73	77.77000000000001
RIBC1	0.29	1.02	0.69	0.6099999999999999	0.29	0.25	0.1400000000000001
TMSB15B	18.31	14.61	6.540000000000003	3.4399999999999986	3.83	0.07	3.33
CATIP	0.05	0.03	0.02	0.04	0.0	0.01	0.03
CNOT11	30.500000000000007	37.50999999999999	17.720000000000006	27.979999999999997	31.609999999999992	44.389999999999965	39.86999999999998
KCNB1	7.84	0.31	0.02	0.05	0.01	0.05	0.05
TSPAN33	2.88	5.119999999999999	0.05	1.5499999999999998	0.08	0.9399999999999996	1.3200000000000005
NRG2	0.02	3.3000000000000016	0.1400000000000001	11.190000000000005	0.08	0.0	1.6399999999999997
AHCYL2	8.85	7.109999999999999	1.79	3.679999999999999	1.66	93.14	6.349999999999999
B4GALT5	37.92999999999999	34.449999999999996	11.050000000000008	76.57	33.78000000000002	26.1	30.550000000000004
CD1D	0.03	0.0	0.0	1.29	0.01	0.03	0.03
CD1A	0.01	0.0	0.01	0.01	0.0	0.01	0.02
SPATA2	8.040000000000001	4.02	2.79	10.72	3.85	6.990000000000001	6.41
CD1C	0.0	0.0	0.02	0.03	0.0	0.0	0.0
CD1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAH3	0.1200000000000001	0.01	0.0	0.01	0.02	2.5899999999999994	0.01
CD1E	0.0	0.0	0.02	0.03	0.0	0.0	0.0
HMHB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPA2	0.2299999999999999	0.0	0.0	0.0	0.0	0.01	0.07
NCF1	0.1200000000000001	0.1699999999999999	0.07	0.01	0.03	0.03	0.08
CPA5	0.1299999999999999	0.0	0.81	0.0	0.27	0.0	0.08
TSR2	13.840000000000003	42.46999999999999	10.38	20.549999999999994	31.659999999999997	12.380000000000006	25.63
PPP1R9A	0.04	3.9000000000000017	0.49	0.09	0.3599999999999999	0.56	3.160000000000001
ZC3H18	57.94000000000003	68.06	8.129999999999999	28.270000000000003	43.32999999999999	33.92000000000001	41.49000000000001
ZFAND2B	24.85	19.239999999999995	14.16	23.17000000000001	32.53999999999999	31.960000000000008	25.699999999999992
POM121L2	0.02	0.1	0.0	0.0	0.0	0.0	0.0
GDPD5	10.449999999999996	0.9600000000000002	1.5	5.56	10.349999999999998	3.709999999999999	6.730000000000001
DYNC1I1	2.84	2.45	0.04	0.1799999999999999	1.2199999999999998	0.08	0.6600000000000001
PFKFB1	0.1	0.53	0.1	0.06	0.08	0.02	0.1
ALAS2	0.06	0.09	0.0	0.01	0.07	0.02	0.01
TMED4	70.22000000000001	45.75999999999999	49.3	44.68000000000001	29.579999999999995	42.28	96.57999999999998
PPP1R15B	22.520000000000007	25.049999999999997	18.74	16.169999999999998	21.5	21.520000000000007	20.1
COPG2	31.43999999999999	23.44	3.5299999999999994	20.9	15.02	21.620000000000008	13.900000000000007
EMSY	12.61	14.55	8.740000000000002	7.760000000000002	10.33	6.06	16.010000000000005
PAGE5	0.0	0.1100000000000001	0.0	0.1499999999999999	61.47999999999998	0.0	0.0
GPAT4	39.17999999999999	78.10999999999999	9.499999999999996	48.999999999999986	83.73000000000002	44.45000000000001	76.32
PKD1L1	0.1499999999999999	0.0	0.02	0.07	0.1	0.04	0.01
ZSCAN12	0.4199999999999999	0.05	1.1799999999999995	5.640000000000001	4.5600000000000005	3.259999999999999	1.5199999999999996
TAGLN2	792.57	96.45	401.4700000000001	1151.2999999999995	1355.4	738.0799999999998	809.9099999999996
ELK4	7.730000000000004	11.740000000000004	9.020000000000003	8.56	10.59	9.199999999999998	14.47
SLAMF8	0.0	0.0	0.0	0.5899999999999999	0.3900000000000001	0.1400000000000001	0.0
SLC45A3	4.989999999999999	6.489999999999999	2.83	2.910000000000001	7.570000000000006	12.1	3.670000000000001
DUSP23	52.31	7.24	52.430000000000014	0.07	6.530000000000004	63.040000000000006	0.1599999999999999
RNF166	20.579999999999995	14.030000000000005	3.3100000000000005	19.15	18.680000000000017	8.01	17.310000000000002
NBL1	6.42	15.990000000000007	23.659999999999997	20.769999999999996	58.07000000000001	99.92000000000004	4.579999999999999
HTR6	0.2099999999999999	1.37	0.0	0.01	0.01	0.06	0.01
ITLN2	0.0	0.0	0.02	0.0	0.0	0.1299999999999999	0.0
F11R	10.54	16.41	38.85	50.08999999999999	0.3999999999999999	62.319999999999986	130.56
USF1	35.21	51.999999999999986	15.130000000000004	78.39000000000001	44.43000000000001	33.66	103.11
PLA2G2F	0.01	0.0	0.0	0.0	0.0	0.1899999999999999	0.01
SPATA2L	5.929999999999999	13.0	1.42	3.4700000000000006	1.73	8.29	11.170000000000002
NIT1	25.22	31.67	9.910000000000002	39.08	30.860000000000007	23.760000000000005	34.480000000000004
DEDD	21.980000000000004	35.89000000000001	13.04	25.63	32.0	21.22000000000001	44.96999999999999
ZNF276	19.91	31.609999999999992	1.58	11.56	19.05	18.030000000000005	27.64999999999999
NPM2	0.2199999999999999	1.59	8.710000000000003	0.27	0.27	2.79	0.1699999999999999
EDA	0.1200000000000001	0.4099999999999999	0.27	0.08	0.6099999999999999	0.1	0.0
FGF17	0.07	0.56	0.1100000000000001	0.04	0.04	0.06	0.03
VWA5B1	0.0	0.0	0.0	0.01	0.0	0.02	0.0
CDA	0.9200000000000002	0.1499999999999999	97.9	0.4599999999999999	4.42	2.99	0.1100000000000001
PINK1	29.51	12.750000000000004	15.36	22.590000000000003	80.04000000000002	7.219999999999999	4.760000000000001
B4GALT3	34.959999999999994	38.34000000000001	13.590000000000002	22.880000000000003	49.14000000000001	29.649999999999995	61.24000000000005
DMTN	0.8	1.6	4.830000000000002	0.08	0.27	17.24	0.33
ADAMTS4	1.2000000000000002	0.04	0.01	0.0	1.2199999999999998	0.01	0.3400000000000001
FAM160B2	29.440000000000012	39.64	3.3600000000000003	16.740000000000002	23.199999999999996	28.059999999999995	24.06
NDUFS2	140.02	172.84	70.53999999999999	75.56	130.34000000000003	140.87	164.09999999999988
SLC5A11	0.09	0.0	0.01	0.02	0.0	0.02	0.07
FCER1G	0.3900000000000001	0.1	0.1999999999999999	0.5	0.3900000000000001	0.2099999999999999	0.3400000000000001
APOA2	0.0	0.24	0.55	0.0	0.56	0.2299999999999999	0.2199999999999999
TOMM40L	9.869999999999996	13.25	3.4399999999999986	8.210000000000003	13.239999999999998	9.99	15.71
MPZ	0.4299999999999999	0.25	0.1100000000000001	0.29	0.1699999999999999	0.1299999999999999	0.02
WFDC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCAR2	94.73999999999998	254.59	28.19	91.25	121.14	98.52	168.82000000000002
WNT9B	0.07	0.0	0.0	0.0	0.0	0.0	0.0
CACHD1	0.3799999999999999	7.620000000000001	0.05	2.26	5.380000000000001	3.7200000000000006	10.38
CDC42SE2	12.9	9.96	27.21	21.03	8.56	27.99	14.760000000000003
RAPGEF6	5.89	6.659999999999997	4.579999999999999	8.08	5.370000000000002	5.29	6.780000000000001
EPB41	14.169999999999998	16.339999999999996	0.81	4.650000000000001	2.35	16.560000000000002	2.99
MIS18A	20.239999999999995	44.76	17.65	35.190000000000005	34.14	32.07	32.15999999999999
ALG8	24.860000000000003	37.55000000000001	120.94	28.769999999999992	34.529999999999994	20.360000000000003	53.35999999999999
FBXW5	29.999999999999993	67.65999999999998	13.189999999999998	74.17000000000002	40.56999999999999	47.25000000000001	47.78999999999999
CFAP298	21.96	77.12999999999998	42.360000000000014	66.90000000000002	40.38999999999999	59.040000000000006	169.82999999999998
SYNJ1	5.04	3.5299999999999994	2.64	4.5	2.4900000000000015	2.0	5.6499999999999995
PAXBP1	19.35	66.31000000000002	10.58	15.260000000000003	16.629999999999995	26.15	16.050000000000004
IFNAR2	20.120000000000005	23.340000000000003	6.86	9.96	9.81	10.429999999999998	10.660000000000004
MRPL10	26.29	72.11	38.41	33.95	31.489999999999988	48.49999999999999	46.46
IFNGR2	64.87000000000002	46.92000000000001	20.73	46.609999999999985	33.62	23.24	84.60000000000001
GART	78.03000000000002	152.59999999999997	40.43000000000001	63.859999999999985	69.32999999999998	85.13	113.73999999999998
SON	115.87000000000002	136.11999999999998	84.63	100.58999999999996	97.09000000000005	83.30000000000001	72.35
DONSON	24.620000000000005	47.74999999999999	49.430000000000014	22.26	25.1	14.510000000000002	17.62
SV2A	0.1799999999999999	70.86	0.1	5.15	9.6	0.1400000000000001	0.05
LAD1	0.09	0.07	38.34000000000001	0.1200000000000001	0.07	206.52000000000004	0.06
STC1	6.69	0.33	1.0599999999999996	71.28	29.879999999999992	0.02	4.129999999999999
TNNI1	0.0	0.09	0.3	0.0	0.0	0.3500000000000001	0.0
CSRP1	42.889999999999986	23.119999999999997	48.04000000000001	209.09	242.57	53.98000000000001	280.9300000000002
PRAC1	0.0	10.760000000000003	0.0	0.1999999999999999	2.4900000000000015	0.0	0.09
HOXB13	0.25	4.200000000000001	0.01	0.01	0.7	2.18	0.4499999999999999
C1QC	0.0	0.0	0.0	0.0	0.03	0.0	0.0
KCNE2	0.1499999999999999	0.0	0.1599999999999999	0.01	0.0	0.0	0.0
ATP5MC1	273.3499999999999	281.67999999999995	497.65999999999985	149.09	148.67	247.17	373.0499999999998
RCAN1	10.8	7.85	30.739999999999995	16.290000000000003	22.56999999999998	7.629999999999999	30.609999999999992
UBE2Z	54.66999999999999	96.4	43.16000000000001	86.14000000000001	73.82	46.75	48.98
CIART	1.0300000000000002	5.860000000000002	0.24	0.05	0.1400000000000001	2.4900000000000015	0.6400000000000001
SNF8	98.84000000000005	181.87999999999997	133.04	141.82	120.53000000000004	128.85000000000002	142.44
CLIC6	0.0	0.01	0.0	0.0	0.0	0.0	0.0
CCDC24	6.179999999999999	3.96	6.14	5.539999999999999	9.020000000000003	5.760000000000002	5.1000000000000005
RUNX1	27.590000000000007	0.1299999999999999	31.050000000000004	18.229999999999997	19.83	9.060000000000002	6.3599999999999985
IGF2BP1	0.1699999999999999	36.81	0.04	0.03	18.3	0.1499999999999999	11.39
GIP	0.0	0.04	0.1	0.0	0.1	0.0	0.0
CBR1	132.59	66.61999999999999	90.67000000000002	96.55	92.36000000000008	86.41	128.01999999999998
CBR3	40.38000000000001	11.639999999999992	37.209999999999994	8.45	12.26	3.83	6.880000000000003
GJD2	0.0	0.0	0.0	0.0	0.0	0.01	0.0
ACTC1	0.0	0.0	0.03	0.06	0.1299999999999999	0.27	0.0
MORC3	9.080000000000002	16.19	5.18	17.390000000000004	14.47	8.800000000000002	6.570000000000001
CHAF1B	11.810000000000002	18.079999999999995	5.7700000000000005	8.98	12.599999999999998	10.089999999999998	11.810000000000002
CLDN14	0.03	0.0	0.05	5.13	0.47	0.0	0.3
SIM2	0.47	0.02	1.46	11.11	4.340000000000001	6.389999999999999	0.01
HLCS	4.460000000000001	9.76	3.4800000000000013	8.129999999999999	4.839999999999999	8.460000000000003	3.3100000000000005
GOLGA6A	0.1400000000000001	0.0	0.01	0.0	0.02	0.01	0.02
SCUBE1	0.3400000000000001	0.1100000000000001	0.1799999999999999	0.06	0.0	0.0	0.0
ARHGAP27	3.4000000000000004	8.520000000000001	7.93	3.1899999999999986	0.6000000000000001	75.70000000000003	1.1
ADPGK	64.35000000000001	35.7	25.869999999999997	38.27000000000001	36.84999999999999	43.36999999999998	36.8
PTMS	497.00000000000017	810.53	99.88	394.54000000000013	608.9300000000003	104.14	227.9299999999998
PLA2G4D	0.01	0.0	0.1200000000000001	0.01	0.01	0.05	0.0
PADI4	0.02	0.0	0.0	0.03	0.0	0.0	0.0
ADIPOR1	93.23	68.13	61.27000000000002	72.20999999999998	66.21999999999998	67.86999999999999	91.83
CYB5R1	39.97999999999999	15.36	16.1	17.929999999999996	39.75999999999999	19.870000000000005	28.399999999999995
PSMD4	213.06999999999996	334.75000000000017	151.89	182.85	258.58999999999986	172.58	287.7300000000001
ATP13A2	47.209999999999994	9.46	11.3	24.340000000000003	17.749999999999993	16.480000000000004	17.039999999999996
M1AP	0.2099999999999999	23.94	0.03	0.02	0.03	0.0	0.1
PSMB4	368.7600000000001	596.77	487.1099999999998	437.4200000000002	448.26	251.4699999999999	519.0500000000002
IRX6	0.07	3.5599999999999996	0.01	0.0	0.0	0.01	0.01
BTG2	3.0999999999999996	3.2300000000000013	0.5	0.56	0.79	19.119999999999997	2.02
CES5A	0.0	0.0	0.01	0.0	0.02	0.0	0.0
HK2	5.17	10.52	5.45	21.239999999999995	23.57	21.74	44.360000000000014
C1R	369.78999999999985	2.6100000000000003	1.33	2.18	71.77	0.29	0.78
CELF3	0.1	0.1400000000000001	0.0	0.01	0.04	0.05	0.05
ALDH4A1	5.980000000000003	9.37	1.5300000000000002	6.48	4.910000000000002	10.34	8.31
STARD9	1.6100000000000008	4.360000000000001	0.3	4.86	3.4399999999999986	0.1899999999999999	1.98
THEM4	8.27	0.1999999999999999	11.36	12.010000000000003	15.630000000000004	8.45	13.83
TCHH	0.1299999999999999	0.09	0.03	0.03	0.1200000000000001	0.1599999999999999	0.0
LCE2B	0.0	0.0	0.0	0.0	0.0	0.04	0.0
UBR1	7.75	6.4	3.4000000000000004	20.610000000000003	8.38	7.0	10.289999999999996
AMFR	40.32999999999999	44.39999999999999	9.57	46.89000000000001	58.01000000000001	19.659999999999997	39.8
MED8	39.27	18.11	35.07999999999999	39.92	34.31999999999999	15.329999999999998	61.86000000000001
TGM7	0.0	0.0	0.0	0.0	0.0	0.0	0.06
RGL4	0.1699999999999999	0.09	0.0	0.07	0.04	0.1100000000000001	0.06
SPRR2G	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGLYRP3	0.0	0.0	0.0	0.0	0.0	0.02	0.0
ISL2	1.5300000000000002	4.5	0.0	0.0	0.1	0.28	2.79
RSPRY1	20.98	18.370000000000005	6.940000000000001	29.6	21.049999999999994	10.830000000000004	28.619999999999997
CCDC17	1.1	0.79	0.25	0.75	1.2800000000000002	0.8900000000000001	0.6400000000000001
GPBP1L1	69.81999999999998	38.64999999999999	23.4	58.55	65.58000000000001	35.50000000000001	63.900000000000006
NAE1	52.009999999999984	97.53000000000004	64.94000000000004	74.24999999999997	72.20999999999998	57.71	76.28
TMEM69	33.97	42.56000000000001	46.97999999999998	31.36	40.2	22.4	74.6
ADGRG5	0.01	0.01	0.07	0.01	0.02	1.95	0.01
DRC7	0.1599999999999999	0.1299999999999999	0.01	0.06	0.0	0.0	0.1499999999999999
ACE	0.3599999999999999	0.27	0.3	0.06	0.2199999999999999	19.6	0.08
TEPP	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UROC1	0.0	0.0	0.02	0.0	0.0	0.01	0.01
EFCAB14	27.96999999999999	17.999999999999996	17.78	31.20000000000001	19.699999999999996	31.410000000000004	28.300000000000004
SPON2	0.48	0.5800000000000001	0.09	0.3999999999999999	7.66	1.1	0.1299999999999999
CHCHD6	18.229999999999997	26.1	10.9	20.4	19.000000000000004	14.9	28.68000000000001
CTBP1	47.42999999999999	158.53999999999996	24.430000000000003	115.23999999999998	99.18000000000004	86.21000000000002	109.25
LRRC36	0.9300000000000002	0.1	0.01	0.1699999999999999	0.07	0.33	0.04
TPPP3	0.1999999999999999	3.4700000000000006	0.04	0.4299999999999999	0.8	7.699999999999999	0.8199999999999998
ZDHHC1	0.8500000000000001	5.51	0.28	9.15	7.020000000000003	4.5600000000000005	7.760000000000002
ATP6V0D1	79.08999999999997	77.40999999999998	18.4	65.93000000000002	80.18000000000002	47.27	65.25
AGRP	0.08	0.0	0.0	0.0	0.0	0.0	0.05
ZFYVE28	5.56	2.18	1.71	4.09	0.05	2.0299999999999994	1.21
CARMIL2	1.08	2.0299999999999994	0.07	2.11	0.2099999999999999	1.2400000000000002	4.1499999999999995
C16orf86	0.3	0.4599999999999999	0.4199999999999999	1.16	0.8700000000000001	0.1200000000000001	0.1799999999999999
PIP	0.0	0.0	0.07	0.0	0.07	0.0	0.0
FAM131B	0.04	0.08	0.01	0.6400000000000001	0.1200000000000001	7.84	1.7399999999999998
RGS12	8.900000000000006	17.039999999999996	0.32	17.83	13.629999999999992	12.750000000000004	8.800000000000002
PSKH1	14.800000000000004	15.41	4.67	15.11	14.95	13.29	15.25
ZYX	216.79000000000005	50.41	23.309999999999995	163.84000000000003	95.80999999999996	113.36000000000004	444.15000000000015
ABR	69.48	29.359999999999992	14.04	60.82	0.54	63.040000000000006	41.06000000000002
LYPD5	0.95	0.2199999999999999	0.69	0.0	0.1400000000000001	0.1999999999999999	0.9399999999999996
CCDC117	16.560000000000002	17.500000000000004	3.7	7.16	13.629999999999992	6.84	11.96
ZNF230	1.6	3.13	0.5800000000000001	1.4299999999999995	1.1799999999999995	2.25	3.08
CCDC107	21.730000000000004	12.58	9.85	29.729999999999997	10.7	4.200000000000001	13.180000000000003
ZNF222	2.83	4.33	1.08	2.4299999999999997	1.5700000000000005	1.84	5.91
NPR2	2.37	10.28	1.92	38.78999999999999	10.44	5.750000000000001	8.81
ZNF221	0.76	1.1100000000000003	0.24	0.6200000000000001	0.72	0.5899999999999999	1.2199999999999998
ZNF233	0.1200000000000001	0.5	0.1299999999999999	0.1100000000000001	0.1299999999999999	0.3900000000000001	1.3800000000000003
ZNF235	1.6100000000000008	3.7	0.4399999999999999	1.4899999999999998	0.77	2.38	3.140000000000001
GNE	11.509999999999998	14.82	4.19	16.259999999999998	10.8	14.500000000000002	7.16
TNFRSF13C	1.5199999999999996	2.3899999999999997	0.1499999999999999	0.25	0.6099999999999999	0.74	0.9399999999999996
OR3A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARHGAP35	19.609999999999996	18.619999999999997	3.410000000000001	18.76000000000001	17.630000000000003	30.960000000000004	11.6
PTGIR	0.01	0.1499999999999999	0.07	0.25	0.04	0.0	1.2199999999999998
CALM3	212.60999999999996	264.38	58.51	161.66999999999996	458.0300000000001	157.58	292.4800000000001
DFFA	42.75000000000001	44.94000000000001	12.160000000000002	20.93	32.550000000000004	12.160000000000002	82.81000000000002
CCDC28B	18.039999999999996	23.67	7.429999999999996	3.4800000000000013	17.77	0.52	32.25000000000001
IQCC	6.76	3.370000000000001	0.9799999999999998	6.069999999999999	5.760000000000002	4.09	6.7500000000000036
TMEM234	9.869999999999996	3.289999999999999	3.79	16.659999999999997	15.140000000000004	4.67	8.430000000000001
BSDC1	32.36000000000001	23.380000000000017	6.5200000000000005	27.61000000000001	26.680000000000007	13.370000000000005	37.75
ZBTB8A	4.6599999999999975	3.55	1.79	3.65	4.070000000000001	2.11	3.3499999999999996
ATAD3B	59.880000000000024	53.03000000000001	3.0100000000000016	29.280000000000005	54.77000000000001	48.92999999999999	78.94
SSU72	85.11000000000001	92.61999999999998	103.67	74.47000000000001	151.88	67.37999999999998	183.72
UBE2J2	29.540000000000006	40.26	29.94	49.809999999999995	72.72999999999999	18.76000000000001	49.52999999999999
ZNF362	15.540000000000004	25.209999999999997	2.47	9.97	6.990000000000001	2.74	2.95
FNDC5	0.4299999999999999	0.49	0.06	0.8799999999999999	0.3400000000000001	0.07	0.24
CPAMD8	0.5899999999999999	3.929999999999999	0.01	0.91	0.1	0.02	0.03
NR2F6	6.160000000000002	15.329999999999998	15.79	13.189999999999998	10.88	16.49	19.440000000000005
ANKLE1	0.29	1.15	0.08	0.8500000000000001	0.2299999999999999	0.1499999999999999	7.190000000000001
CCDC58	20.1	34.330000000000005	90.98	35.2	75.24999999999999	45.33999999999999	69.03000000000002
VMA21	18.290000000000003	20.749999999999993	94.23	16.23	9.900000000000002	10.33	20.149999999999995
KALRN	3.96	0.1899999999999999	0.49	0.4299999999999999	1.15	19.89000000000001	0.06
CILP2	2.6799999999999997	0.2099999999999999	0.01	0.03	0.06	0.04	0.06
ABCG1	0.08	0.2099999999999999	0.1999999999999999	0.69	0.07	0.07	0.0
TFF3	0.33	0.1100000000000001	0.0	1.2599999999999998	0.1100000000000001	12.720000000000004	0.1200000000000001
TFF2	0.0	0.05	2.47	0.05	0.0	0.1499999999999999	0.0
TFF1	0.08	0.0	6.31	0.1899999999999999	0.26	0.2099999999999999	0.1699999999999999
TMPRSS3	0.1899999999999999	0.0	11.190000000000005	0.05	0.0	1.4899999999999998	0.0
UBASH3A	0.0	0.0	0.02	0.05	0.01	0.01	0.0
RSPH1	0.04	1.09	0.8199999999999998	0.27	0.1699999999999999	5.929999999999999	0.02
SLC37A1	0.31	2.530000000000001	5.049999999999999	1.31	0.25	21.90000000000001	0.03
PDE9A	0.48	12.39	5.91	0.3599999999999999	0.33	1.8099999999999996	0.01
WDR4	16.039999999999996	36.62	5.45	28.27999999999999	30.200000000000003	32.74000000000001	50.709999999999994
NDUFV3	12.210000000000004	16.269999999999996	12.28	15.079999999999998	13.800000000000004	12.630000000000004	15.369999999999994
PKNOX1	8.67	8.770000000000001	9.05	12.330000000000004	13.410000000000002	3.3600000000000003	7.6800000000000015
CBS	25.08	37.84000000000001	0.1299999999999999	77.97000000000003	28.49000000000001	32.74000000000001	90.60000000000002
U2AF1	120.36	247.28000000000003	70.65000000000002	224.98	58.42999999999999	217.24	148.94999999999996
CRYAA	0.04	0.0	0.0	0.0	0.0	0.0	0.0
HSF2BP	1.77	0.71	1.5	2.45	0.79	0.1400000000000001	0.6800000000000002
RRP1B	13.050000000000002	42.45	12.849999999999998	15.600000000000003	19.359999999999992	19.35	23.96000000000001
PDXK	27.959999999999994	34.42	53.2	41.56000000000002	59.43000000000001	107.76000000000003	37.75
G6PD	323.5099999999998	58.85999999999999	22.80999999999999	91.21999999999996	81.48000000000002	67.52000000000001	48.73
CSTB	120.35000000000002	235.32999999999996	770.7800000000003	110.74000000000002	206.39	548.7899999999996	184.18
RRP1	17.789999999999996	62.570000000000014	3.81	27.520000000000003	34.43	46.90000000000001	50.81999999999999
AGPAT3	9.279999999999998	28.429999999999993	8.740000000000002	25.460000000000004	31.020000000000003	29.570000000000007	13.120000000000005
TRAPPC10	12.55	20.149999999999995	2.42	16.99	14.72	21.47000000000001	10.38
GAB3	0.1599999999999999	0.24	0.27	1.4	0.52	0.02	0.78
GATD3A	3.5999999999999996	10.23	2.29	5.970000000000001	11.38	27.840000000000003	4.9
ICOSLG	3.0600000000000014	1.33	0.06	0.9600000000000002	0.0	6.95	0.02
AIRE	0.01	0.0	0.0	0.02	0.0	0.01	0.0
CFAP410	8.970000000000002	13.730000000000004	6.379999999999999	8.14	7.18	10.749999999999998	3.499999999999999
ZNF66	3.1499999999999995	2.42	0.0	0.9799999999999998	0.03	0.1899999999999999	0.01
LRRC3	2.76	4.400000000000001	0.0	4.119999999999999	0.01	0.3799999999999999	0.0
ITGB2	41.419999999999995	0.1299999999999999	7.999999999999998	5.599999999999999	11.56	0.09	0.1599999999999999
FAM207A	19.230000000000004	44.109999999999985	16.72	36.35999999999999	44.19	30.23999999999999	32.550000000000004
RALGDS	19.260000000000005	34.28000000000001	1.5300000000000002	10.54	15.039999999999996	38.97	7.629999999999999
